Step,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Mean,StDev,Min,Max
119,-124.285995483398,-124.422477722168,-1.48466992378235,-646.414855957031,-243.862533569336,-378.349792480469,-375.566497802734,-375.492431640625,-253.243698120117,-483.85400390625,-300.697695660591,190.758899341083,-646.414855957031,-1.48466992378235
120,-570.616455078125,-128.055130004883,-123.291801452637,-250.259506225586,-119.995361328125,-248.805084228516,-392.592956542969,-3.64733600616455,-244.53125,-374.61865234375,-245.641353321075,165.668764389749,-570.616455078125,-3.64733600616455
121,-1019.48999023438,-8.65755939483643,-366.240417480469,-130.157531738281,-361.074829101562,-251.641754150391,-358.147521972656,-246.269149780273,-129.501403808594,-131.89990234375,-300.308006000519,279.969002134384,-1019.48999023438,-8.65755939483643
122,-249.595184326172,-128.731201171875,-128.671142578125,-919.703369140625,-126.112319946289,-257.101928710937,-128.645156860352,-129.450164794922,-3.60991024971008,-128.45817565918,-220.007855343819,255.83689228555,-919.703369140625,-3.60991024971008
123,-129.676635742188,-489.898254394531,-248.080383300781,-256.874633789062,-250.602294921875,-750.02783203125,-127.258377075195,-750.250305175781,-127.111541748047,-129.082885742188,-325.88631439209,249.345608862126,-750.250305175781,-127.111541748047
124,-262.313629150391,-253.855133056641,-233.925354003906,-2.19671726226807,-526.142944335938,-339.388366699219,-131.421936035156,-234.611343383789,-1.1534720659256,-513.119934082031,-249.812883007526,179.97853778082,-526.142944335938,-1.1534720659256
125,-3.25380921363831,-242.070785522461,-124.9267578125,-127.427108764648,-251.042816162109,-1.33735024929047,-2.10888457298279,-1112.97766113281,-129.389236450195,-8.19157981872559,-200.272598969936,334.650523926409,-1112.97766113281,-1.33735024929047
126,-124.287742614746,-124.144996643066,-228.023300170898,-340.760650634766,-243.459655761719,-127.678833007813,-361.4990234375,-356.264984130859,-488.003082275391,-249.82373046875,-264.394599914551,121.868098468687,-488.003082275391,-124.144996643066
127,-131.084533691406,-710.873352050781,-378.378295898437,-362.877685546875,-896.813415527344,-371.859436035156,-128.920639038086,-243.645538330078,-393.377685546875,-132.275451660156,-375.01060333252,254.258206803007,-896.813415527344,-128.920639038086
128,-861.970520019531,-671.658325195313,-242.458892822266,-496.047546386719,-248.615798950195,-775.057189941406,-253.834182739258,-226.787689208984,-374.021575927734,-132.723281860352,-428.317500305176,258.264351171317,-861.970520019531,-132.723281860352
129,-245.937561035156,-128.372833251953,-477.795349121094,-245.136810302734,-376.887481689453,-358.620849609375,-246.824081420898,-237.139755249023,-1.59528732299805,-259.590637207031,-257.790064620972,131.65125127656,-477.795349121094,-1.59528732299805
130,-388.318572998047,-123.30313873291,-475.206420898438,-246.027160644531,-250.732376098633,-130.106063842773,-245.420059204102,-353.394378662109,-125.945472717285,-476.749206542969,-281.52028503418,136.574663412875,-476.749206542969,-123.30313873291
131,-515.7509765625,-242.746719360352,-356.778259277344,-254.331314086914,-121.225273132324,-499.211700439453,-880.920593261719,-1.71753931045532,-136.504821777344,-8.12012767791748,-301.730732488632,271.849073126934,-880.920593261719,-1.71753931045532
132,-127.755172729492,-234.451263427734,-359.421051025391,-261.853240966797,-232.411270141602,-245.042938232422,-660.735534667969,-120.599174499512,-123.681350708008,-502.160369873047,-286.811136627197,176.090844984596,-660.735534667969,-120.599174499512
133,-124.982055664063,-252.274459838867,-372.554962158203,-260.396087646484,-130.957916259766,-606.832214355469,-124.673027038574,-125.767265319824,-1.44115054607391,-12.3728199005127,-201.225195872784,181.922355101088,-606.832214355469,-1.44115054607391
134,-362.228210449219,-126.770805358887,-249.837387084961,-325.202728271484,-244.321929931641,-360.32568359375,-375.274353027344,-240.192749023437,-127.371139526367,-132.308868408203,-254.383385467529,100.070433111485,-375.274353027344,-126.770805358887
135,-369.952301025391,-130.629241943359,-483.859802246094,-126.424453735352,-123.863128662109,-242.429580688477,-127.498992919922,-124.362174987793,-363.021118164062,-382.831665039062,-247.487245941162,139.727242857444,-483.859802246094,-123.863128662109
136,-120.338470458984,-126.864311218262,-122.11646270752,-125.788108825684,-370.341064453125,-424.752319335938,-248.725357055664,-120.008682250977,-549.333251953125,-3.56145834922791,-221.182948660851,172.467433796429,-549.333251953125,-3.56145834922791
137,-243.780670166016,-238.591323852539,-357.261993408203,-129.203506469727,-368.26318359375,-364.24560546875,-374.540222167969,-244.272247314453,-340.117706298828,-246.020767211914,-290.629722595215,81.9731465418598,-374.540222167969,-129.203506469727
138,-640.829711914062,-246.725051879883,-126.11498260498,-132.156112670898,-711.487243652344,-365.614135742187,-256.689483642578,-123.729362487793,-249.484970092773,-135.744155883789,-298.857521057129,214.347455567472,-711.487243652344,-123.729362487793
139,-252.704742431641,-4.54464721679688,-246.981262207031,-258.208129882812,-126.453666687012,-4.16062307357788,-477.202362060547,-245.325347900391,-133.438659667969,-4.65114402770996,-175.367058515549,151.201646477323,-477.202362060547,-4.16062307357788
140,-248.531921386719,-125.008659362793,-2.08913254737854,-236.883483886719,-697.00244140625,-128.847229003906,-128.49821472168,-2.8253800868988,-644.659851074219,-505.008026123047,-271.935433959961,254.640889531017,-697.00244140625,-2.08913254737854
141,-2.65395188331604,-121.26399230957,-127.428443908691,-884.153015136719,-2.32253503799438,-376.843139648438,-374.201843261719,-123.845527648926,-363.402770996094,-126.141807556152,-250.225702738762,264.974159860101,-884.153015136719,-2.32253503799438
142,-361.262634277344,-369.434265136719,-452.070190429687,-245.816757202148,-127.328269958496,-3.62920784950256,-127.594886779785,-361.167053222656,-2.12722134590149,-266.843841552734,-231.727432775497,159.50185898004,-452.070190429687,-2.12722134590149
143,-127.004981994629,-123.041213989258,-242.582290649414,-131.218551635742,-240.153701782227,-426.474639892578,-496.420867919922,-367.136657714844,-128.689163208008,-1014.32781982422,-329.704988861084,276.180161471691,-1014.32781982422,-123.041213989258
144,-358.968444824219,-245.405883789063,-123.124458312988,-380.195953369141,-260.658996582031,-247.229080200195,-128.421325683594,-489.0234375,-249.47038269043,-129.381988525391,-261.187995147705,120.312445085978,-489.0234375,-123.124458312988
145,-129.52131652832,-125.766609191895,-493.390380859375,-247.969573974609,-356.782958984375,-357.663360595703,-2.44296836853027,-472.084747314453,-124.304016113281,-441.142150878906,-275.106808280945,172.827290514386,-493.390380859375,-2.44296836853027
146,-506.775512695313,-254.919006347656,-899.255676269531,-456.505676269531,-123.630325317383,-497.135711669922,-125.776679992676,-122.417198181152,-351.343505859375,-852.786560058594,-419.054585266113,284.159024810419,-899.255676269531,-122.417198181152
147,-357.9873046875,-124.375373840332,-5.2572226524353,-352.965454101562,-2.79543995857239,-238.720825195312,-363.842193603516,-363.30322265625,-125.421485900879,-248.695098876953,-218.336362147331,145.47788888629,-363.842193603516,-2.79543995857239
148,-123.138076782227,-120.949798583984,-1.05618023872375,-240.38623046875,-125.252319335938,-240.580780029297,-870.846618652344,-598.982299804688,-125.342353820801,-434.782073974609,-288.131673169136,269.329811371654,-870.846618652344,-1.05618023872375
149,-129.425140380859,-365.611175537109,-250.261016845703,-3.43535327911377,-126.615310668945,-125.34992980957,-5.48554992675781,-348.200561523437,-249.148529052734,-128.51350402832,-173.204607105255,126.787175994194,-365.611175537109,-3.43535327911377
150,-728.059387207031,-240.388732910156,-3.09900116920471,-243.700134277344,-250.782485961914,-536.312438964844,-247.61589050293,-128.907455444336,-890.367370605469,-431.729095458984,-370.096199250221,275.911081032349,-890.367370605469,-3.09900116920471
151,-380.499725341797,-123.008453369141,-235.110580444336,-130.146347045898,-246.296188354492,-352.19873046875,-873.632019042969,-123.845367431641,-503.268371582031,-128.879745483398,-309.688552856445,237.164162571072,-873.632019042969,-123.008453369141
152,-255.507263183594,-5.22006034851074,-7.71176099777222,-246.33561706543,-127.310012817383,-117.086090087891,-127.202293395996,-360.070098876953,-131.019958496094,-127.151580810547,-150.461473608017,109.922706729358,-360.070098876953,-5.22006034851074
153,-949.289001464844,-243.106201171875,-367.088928222656,-382.092346191406,-531.270690917969,-125.884742736816,-127.206573486328,-233.455001831055,-245.878234863281,-250.258239746094,-345.552996063232,244.675273088872,-949.289001464844,-125.884742736816
154,-269.538299560547,-335.597686767578,-3.7261381149292,-124.216247558594,-354.444641113281,-123.667793273926,-611.304077148438,-116.730522155762,-125.144309997559,-370.862518310547,-243.523223400116,179.235469352263,-611.304077148438,-3.7261381149292
155,-123.679420471191,-345.624572753906,-478.690887451172,-124.95580291748,-128.501556396484,-122.791893005371,-501.421173095703,-235.901611328125,-369.325042724609,-247.831558227539,-267.872351837158,148.488916324236,-501.421173095703,-122.791893005371
156,-249.197219848633,-128.211486816406,-741.700927734375,-126.000335693359,-125.061233520508,-125.811027526855,-124.470252990723,-240.134994506836,-2.12477278709412,-351.940765380859,-221.465301680565,206.170963383915,-741.700927734375,-2.12477278709412
157,-125.181312561035,-2.11795353889465,-132.157943725586,-124.893859863281,-504.625,-126.330963134766,-4.3977632522583,-232.499053955078,-367.150299072266,-401.912963867188,-202.126711297035,170.359553357668,-504.625,-2.11795353889465
158,-708.082275390625,-809.430908203125,-603.374633789062,-125.946517944336,-247.107376098633,-121.644821166992,-357.812744140625,-596.179748535156,-250.556213378906,-1126.36328125,-494.649851989746,330.065657594152,-1126.36328125,-121.644821166992
159,-414.905822753906,-132.004943847656,-352.871276855469,-124.14640045166,-254.942535400391,-351.002777099609,-129.732666015625,-124.469657897949,-125.759346008301,-123.068534851074,-213.290396118164,118.348762657568,-414.905822753906,-123.068534851074
160,-246.801864624023,-336.733062744141,-241.397537231445,-6.51473140716553,-239.974914550781,-241.353729248047,-250.765274047852,-249.592269897461,-619.638732910156,-129.959548950195,-256.273166561127,155.53381891026,-619.638732910156,-6.51473140716553
161,-130.062225341797,-251.739318847656,-240.505065917969,-128.806060791016,-118.645980834961,-354.215972900391,-358.124847412109,-382.094421386719,-2.76969909667969,-253.917831420898,-222.08814239502,124.618724730087,-382.094421386719,-2.76969909667969
162,-240.006576538086,-132.183212280273,-477.986877441406,-2.40739583969116,-2.03377294540405,-124.879196166992,-359.999237060547,-240.833862304687,-128.571838378906,-130.065902709961,-183.896787166595,149.822017409393,-477.986877441406,-2.03377294540405
163,-121.597564697266,-8.20209693908691,-1.96925866603851,-126.661201477051,-506.204833984375,-454.527923583984,-126.032600402832,-126.220909118652,-126.678733825684,-5.15659141540527,-160.325171411037,177.822498189903,-506.204833984375,-1.96925866603851
164,-494.766845703125,-602.000732421875,-356.137420654297,-509.455017089844,-239.247528076172,-128.674713134766,-2.13476300239563,-442.513244628906,-455.324157714844,-352.233306884766,-358.248772931099,185.939966016239,-602.000732421875,-2.13476300239563
165,-128.767517089844,-249.691543579102,-122.73624420166,-250.005630493164,-2.99774146080017,-245.765121459961,-244.891525268555,-236.834182739258,-125.323143005371,-366.127685546875,-197.314033484459,101.867455358657,-366.127685546875,-2.99774146080017
166,-126.800811767578,-471.000854492188,-125.389083862305,-262.228302001953,-123.151000976563,-1.48362064361572,-122.615043640137,-365.962310791016,-452.018310546875,-126.914924621582,-217.756426334381,160.826658445326,-471.000854492188,-1.48362064361572
167,-128.706359863281,-127.817283630371,-129.132629394531,-126.656532287598,-353.281768798828,-240.373504638672,-3.07685089111328,-122.898452758789,-5.07970952987671,-126.654281616211,-136.367737340927,101.885631652451,-353.281768798828,-3.07685089111328
168,-242.306671142578,-626.85595703125,-240.099060058594,-484.077117919922,-237.804122924805,-3.27190208435059,-124.697334289551,-355.260955810547,-370.420440673828,-250.670471191406,-293.546403312683,176.481817012487,-626.85595703125,-3.27190208435059
169,-245.981079101562,-118.035995483398,-494.94775390625,-365.203674316406,-498.705169677734,-125.538444519043,-256.242126464844,-242.464950561523,-1030.64697265625,-368.352142333984,-374.6118309021,265.890215809218,-1030.64697265625,-118.035995483398
170,-504.930755615234,-354.216827392578,-250.276138305664,-124.123184204102,-368.764404296875,-240.499130249023,-457.889404296875,-127.359710693359,-128.534957885742,-249.498489379883,-280.609300231934,137.248556711126,-504.930755615234,-124.123184204102
171,-356.974212646484,-1.46297001838684,-129.464492797852,-3.86041665077209,-252.327362060547,-1.4124915599823,-358.746307373047,-231.321273803711,-253.579132080078,-244.94596862793,-183.409462761879,140.633020265249,-358.746307373047,-1.4124915599823
172,-370.493408203125,-122.919921875,-124.797012329102,-626.83837890625,-245.494216918945,-356.729431152344,-122.438682556152,-5.20447063446045,-2.02992272377014,-377.893035888672,-235.483848118782,197.680374812621,-626.83837890625,-2.02992272377014
173,-362.061798095703,-243.71907043457,-588.434143066406,-128.216903686523,-608.748352050781,-121.258766174316,-506.785034179688,-241.770950317383,-365.852813720703,-246.042282104492,-341.289011383057,177.434728787135,-608.748352050781,-121.258766174316
174,-129.477844238281,-254.907180786133,-603.22216796875,-241.04704284668,-249.039291381836,-345.527038574219,-253.025009155273,-128.361022949219,-243.68505859375,-1.73608613014221,-245.002774262428,158.026854989705,-603.22216796875,-1.73608613014221
175,-631.946411132813,-335.136810302734,-5.30334758758545,-756.809814453125,-125.6650390625,-256.304931640625,-129.928634643555,-240.292816162109,-333.398590087891,-125.32975769043,-294.011615276337,236.40879035133,-756.809814453125,-5.30334758758545
176,-3.62950110435486,-245.269256591797,-127.270462036133,-126.871002197266,-251.737823486328,-360.08154296875,-247.523452758789,-125.227897644043,-3.78094458580017,-126.432083129883,-161.782396650314,113.875500786548,-360.08154296875,-3.62950110435486
177,-127.061004638672,-252.439437866211,-241.302917480469,-501.186309814453,-764.976623535156,-2.08303117752075,-480.955078125,-244.104873657227,-247.074417114258,-373.274993896484,-323.445868730545,215.919538147324,-764.976623535156,-2.08303117752075
178,-121.817474365234,-239.422561645508,-249.170761108398,-255.266479492187,-126.388572692871,-758.363037109375,-630.221618652344,-122.526527404785,-355.482482910156,-242.121597290039,-310.07811126709,217.612454296787,-758.363037109375,-121.817474365234
179,-375.101043701172,-129.170715332031,-233.71891784668,-369.701019287109,-244.712142944336,-126.37036895752,-361.766204833984,-353.373992919922,-1.99581360816956,-127.102661132813,-232.301288056374,131.997852341943,-375.101043701172,-1.99581360816956
180,-448.169219970703,-126.769180297852,-363.543975830078,-126.382453918457,-130.828048706055,-346.254730224609,-128.607864379883,-858.35302734375,-518.662902832031,-362.7568359375,-341.032823944092,234.03487380344,-858.35302734375,-126.382453918457
181,-242.776229858398,-252.813995361328,-5.04321384429932,-126.357154846191,-127.685249328613,-241.757522583008,-630.316223144531,-242.846939086914,-893.567810058594,-350.931304931641,-311.409564304352,262.832270718174,-893.567810058594,-5.04321384429932
182,-719.521118164063,-2.58671855926514,-124.553276062012,-129.071868896484,-243.561294555664,-121.642189025879,-122.777145385742,-245.732650756836,-123.511901855469,-259.07958984375,-209.203775310516,195.557128248926,-719.521118164063,-2.58671855926514
183,-123.643157958984,-355.909698486328,-368.595031738281,-130.678344726563,-125.926002502441,-455.541809082031,-2.10326790809631,-240.062454223633,-127.632057189941,-245.278533935547,-217.537035775185,141.081716539123,-455.541809082031,-2.10326790809631
184,-366.055847167969,-125.40470123291,-478.292724609375,-244.986633300781,-515.237548828125,-361.559692382813,-121.88988494873,-252.358474731445,-357.781433105469,-371.332275390625,-319.489921569824,132.664909001048,-515.237548828125,-121.88988494873
185,-124.863693237305,-122.043899536133,-754.429565429688,-123.072715759277,-247.654846191406,-564.590942382813,-1.58355891704559,-365.016998291016,-125.691223144531,-247.219863891602,-267.616730678082,233.062006273621,-754.429565429688,-1.58355891704559
186,-125.681495666504,-483.431732177734,-122.759048461914,-243.671401977539,-126.190887451172,-353.670288085937,-360.961578369141,-388.301208496094,-120.702827453613,-470.523223876953,-279.58936920166,149.177239675985,-483.431732177734,-120.702827453613
187,-127.104400634766,-126.992095947266,-126.516387939453,-256.290405273438,-122.0322265625,-122.494857788086,-1020.76135253906,-246.51530456543,-126.207138061523,-362.519683837891,-263.743385314941,278.555222525626,-1020.76135253906,-122.0322265625
188,-245.089874267578,-126.308380126953,-4.4759955406189,-256.466369628906,-124.768287658691,-336.561859130859,-636.558227539063,-497.149810791016,-370.703826904297,-128.562393188477,-272.664502477646,192.502096900452,-636.558227539063,-4.4759955406189
189,-124.484275817871,-249.192398071289,-236.115463256836,-124.597557067871,-3.5046398639679,-124.528259277344,-477.971099853516,-362.930999755859,-251.99284362793,-3.4306960105896,-195.874823260307,150.704199299717,-477.971099853516,-3.4306960105896
190,-2.39026117324829,-1.64911794662476,-245.140197753906,-367.578308105469,-131.864471435547,-126.78483581543,-357.484741210938,-123.514755249023,-126.466201782227,-369.551910400391,-185.24248008728,141.870199223922,-369.551910400391,-1.64911794662476
191,-253.24870300293,-123.227973937988,-124.867614746094,-129.622116088867,-553.433837890625,-514.208618164063,-130.318130493164,-127.471809387207,-243.687652587891,-122.784965515137,-232.287142181396,166.84387316618,-553.433837890625,-122.784965515137
192,-120.783615112305,-125.849761962891,-253.000289916992,-1.47733414173126,-356.987152099609,-124.698371887207,-126.856300354004,-242.518753051758,-122.448387145996,-249.118103027344,-172.373806869984,101.248700698851,-356.987152099609,-1.47733414173126
193,-1.35645771026611,-248.912033081055,-242.005065917969,-124.213439941406,-1.99532294273376,-722.804748535156,-124.532218933105,-239.331207275391,-252.510360717773,-252.954772949219,-221.061562800407,202.82951540615,-722.804748535156,-1.35645771026611
194,-256.671264648437,-639.663757324219,-122.577865600586,-390.554870605469,-124.412139892578,-115.385917663574,-439.223815917969,-232.82763671875,-2.64354920387268,-374.092864990234,-269.805368256569,191.639114728375,-639.663757324219,-2.64354920387268
195,-254.944046020508,-495.712951660156,-124.610481262207,-247.814804077148,-243.053405761719,-567.232543945313,-128.429443359375,-239.541717529297,-382.778137207031,-127.72509765625,-281.1842628479,154.400894387329,-567.232543945313,-124.610481262207
196,-250.442489624023,-236.444351196289,-489.572174072266,-125.621315002441,-126.235466003418,-237.582321166992,-256.474273681641,-250.127319335937,-352.632720947266,-120.550872802734,-244.568330383301,113.312815754943,-489.572174072266,-120.550872802734
197,-120.631492614746,-236.948318481445,-740.421447753906,-637.08935546875,-247.567794799805,-122.979827880859,-840.716735839844,-358.103363037109,-117.638458251953,-358.871948242187,-378.096874237061,268.600311994367,-840.716735839844,-117.638458251953
198,-248.183166503906,-124.181945800781,-710.611572265625,-1014.95104980469,-3.01223397254944,-123.585891723633,-122.585571289063,-248.621276855469,-511.880889892578,-2.05941987037659,-310.967301797867,333.208717788005,-1014.95104980469,-2.05941987037659
199,-234.962478637695,-424.666290283203,-2.94277834892273,-346.043304443359,-125.420433044434,-126.080184936523,-238.503479003906,-454.395050048828,-364.843078613281,-129.076736450195,-244.693381381035,149.559162956146,-454.395050048828,-2.94277834892273
200,-373.079528808594,-2.39793634414673,-127.936965942383,-236.726989746094,-3.28433060646057,-628.067626953125,-245.021072387695,-475.122192382813,-228.772644042969,-368.435302734375,-268.884458994865,199.151183883567,-628.067626953125,-2.39793634414673
201,-249.129791259766,-338.824310302734,-128.915298461914,-238.60041809082,-127.347831726074,-131.144622802734,-457.153350830078,-123.648979187012,-362.272918701172,-122.220428466797,-227.92579498291,122.378892049522,-457.153350830078,-122.220428466797
202,-478.357482910156,-345.946166992187,-121.54426574707,-243.472122192383,-126.795463562012,-128.985733032227,-262.190704345703,-451.859069824219,-259.458251953125,-357.75439453125,-277.636365509033,130.247023787448,-478.357482910156,-121.54426574707
203,-128.786743164063,-559.377319335938,-125.981521606445,-131.015655517578,-2.4123113155365,-119.156227111816,-244.101608276367,-468.019073486328,-129.578903198242,-119.162002563477,-202.759136557579,174.875997599571,-559.377319335938,-2.4123113155365
204,-244.547149658203,-122.748962402344,-452.082672119141,-496.552703857422,-3.95592427253723,-129.623443603516,-751.973022460938,-126.451805114746,-3.10070013999939,-241.510681152344,-257.254706478119,240.513917756263,-751.973022460938,-3.10070013999939
205,-247.570999145508,-122.993286132813,-247.788589477539,-127.87427520752,-372.890991210937,-615.618957519531,-128.592193603516,-253.109985351562,-3.28493475914001,,-235.524912489785,178.033600647952,-615.618957519531,-3.28493475914001
