Wall time,Step,Value
1554988120.6865582,124,85.7038345336914
1554988122.1633713,125,85.80830383300781
1554988123.5954375,126,85.84701538085938
1554988125.1077158,127,87.04920959472656
1554988126.670864,128,87.08809661865234
1554988128.167721,129,87.0761489868164
1554988130.4301329,130,87.29817962646484
1554988132.0868835,131,87.30516052246094
1554988133.8320208,132,88.3125991821289
1554988134.9977977,133,89.39564514160156
1554988136.6169813,134,89.43460083007812
1554988138.2229676,135,89.44676971435547
1554988139.6957383,136,89.508544921875
1554988141.431748,137,89.57479858398438
1554988143.0014796,138,89.57119750976562
1554988144.56034,139,89.74256896972656
1554988146.7065663,140,89.8755111694336
1554988148.1056364,141,90.03181457519531
1554988149.7943978,142,90.09520721435547
1554988151.0958993,143,90.06497955322266
1554988152.5418172,144,90.07688903808594
1554988153.9896195,145,90.1821517944336
1554988155.1989627,146,90.17401123046875
1554988156.7532413,147,90.26285552978516
1554988158.0936198,148,90.23267364501953
1554988159.9095104,149,90.21707916259766
1554988162.3276868,150,90.23966217041016
1554988163.611704,151,90.29472351074219
1554988164.9569812,152,90.296630859375
1554988166.7210882,153,90.31575012207031
1554988168.2112956,154,90.31494903564453
1554988169.657481,155,90.3719253540039
1554988170.9223747,156,90.38862609863281
1554988172.3837597,157,90.46060180664062
1554988173.698046,158,90.66187286376953
1554988175.0001726,159,90.67022705078125
1554988177.3985472,160,90.62796020507812
1554988178.6593244,161,90.57976531982422
1554988179.908092,162,90.63102722167969
1554988181.2692153,163,90.65623474121094
1554988182.5091732,164,90.69111633300781
1554988183.8430321,165,90.67330932617188
1554988185.2592773,166,90.73908233642578
1554988186.4736779,167,90.75617218017578
1554988188.0380676,168,90.76811218261719
1554988189.155352,169,90.80074310302734
1554988191.166993,170,90.90771484375
1554988192.592052,171,91.01167297363281
1554988193.8795166,172,90.9893798828125
1554988195.0676236,173,90.99833679199219
1554988196.390247,174,91.1099853515625
1554988197.4561281,175,91.24982452392578
1554988198.6720905,176,91.2577133178711
1554988200.0506618,177,91.30522155761719
1554988201.027242,178,91.31708526611328
1554988202.3454986,179,91.27928924560547
1554988204.4396694,180,91.25360870361328
1554988205.5848205,181,91.30121612548828
1554988206.5761676,182,91.33413696289062
1554988207.5708475,183,91.46790313720703
1554988208.714498,184,91.43421936035156
1554988209.5967214,185,91.4583969116211
1554988210.677528,186,91.49531555175781
1554988211.8244154,187,91.52723693847656
1554988212.7353945,188,91.54076385498047
1554988213.6819942,189,91.53641510009766
1554988215.4135044,190,91.55013275146484
1554988216.3842692,191,91.59165954589844
1554988217.5273669,192,91.56590270996094
1554988218.4689295,193,91.59583282470703
1554988219.3466363,194,91.58534240722656
1554988220.21487,195,91.59431457519531
1554988221.171732,196,91.66858673095703
1554988222.0404952,197,91.69644165039062
1554988222.9971635,198,91.64816284179688
1554988223.9498477,199,91.62295532226562
1554988225.2123208,200,91.66404724121094
1554988225.9038174,201,91.69383239746094
1554988226.7232046,202,91.71368408203125
1554988227.5271065,203,91.70660400390625
1554988228.3447614,204,91.7253189086914
1554988229.2388504,205,91.70787811279297
1554988230.0218384,206,91.67169189453125
1554988230.7911382,207,91.67669677734375
1554988231.6405098,208,91.65343475341797
1554988232.6000853,209,91.62614440917969
1554988233.9074092,210,91.62104034423828
1554988234.7269692,211,91.58942413330078
1554988235.5058038,212,91.6285171508789
1554988236.3603413,213,91.6810531616211
1554988237.071216,214,91.7099838256836
1554988237.8553588,215,91.72230529785156
1554988238.6332414,216,91.72879791259766
1554988239.4378982,217,91.66890716552734
1554988240.3701792,218,91.63450622558594
1554988241.2627811,219,91.6341323852539
1554988242.6270998,220,91.64496612548828
1554988243.4509692,221,91.63941192626953
1554988244.2283254,222,91.61951446533203
1554988245.0338597,223,91.60636901855469
1554988245.7419388,224,91.6107406616211
1554988246.4562907,225,91.5857925415039
1554988247.1902764,226,91.59929656982422
1554988247.9356353,227,91.59305572509766
1554988248.7332315,228,91.5850830078125
1554988249.4639437,229,91.5652847290039
1554988250.5851982,230,91.54296875
1554988251.3828332,231,91.5300064086914
1554988252.0825877,232,91.53727722167969
1554988252.8317235,233,91.53802490234375
1554988253.595873,234,91.56163787841797
1554988254.3173575,235,91.52871704101562
1554988255.0537405,236,91.52265167236328
1554988255.7617447,237,91.53450775146484
1554988256.5115988,238,91.55349731445312
1554988257.3159897,239,91.55782318115234
1554988258.4936144,240,91.5872802734375
1554988259.2311532,241,91.55518341064453
1554988259.841908,242,91.51994323730469
1554988260.584478,243,91.54558563232422
1554988261.3215108,244,91.55036163330078
1554988262.051622,245,91.54163360595703
1554988262.787715,246,91.50558471679688
1554988263.4102392,247,91.52870178222656
1554988264.1080725,248,91.52838897705078
1554988264.8151433,249,91.52024841308594
1554988266.0155206,250,91.50435638427734
1554988266.8046365,251,91.48849487304688
1554988267.524613,252,91.48260498046875
1554988268.252013,253,91.9425277709961
1554988268.9542937,254,93.64217376708984
1554988269.6773288,255,93.74789428710938
1554988270.4307046,256,93.76915740966797
1554988271.2097898,257,93.76515197753906
1554988271.888018,258,93.8148193359375
1554988272.579968,259,93.80670166015625
1554988273.6518621,260,93.83846282958984
1554988274.3717227,261,93.83275604248047
1554988275.027892,262,93.87271118164062
1554988275.6762073,263,93.88041687011719
1554988276.3160331,264,93.93151092529297
1554988276.9431422,265,93.93765258789062
1554988277.7094104,266,93.99772644042969
1554988278.4258676,267,94.05694580078125
1554988279.1503708,268,94.10649108886719
1554988279.8338132,269,94.09475708007812
1554988280.921927,270,94.08963775634766
1554988281.531597,271,94.0845718383789
1554988282.1919084,272,94.11943054199219
1554988282.859055,273,94.11264038085938
1554988283.6165628,274,94.10184478759766
1554988284.3285117,275,94.1263427734375
1554988284.987183,276,94.13306427001953
1554988285.6160004,277,94.15007019042969
1554988286.3328357,278,94.13874053955078
1554988286.9762235,279,94.17571258544922
1554988287.9440105,280,94.177490234375
1554988288.6986337,281,94.17101287841797
1554988289.3399794,282,94.15332794189453
1554988289.96816,283,94.1502914428711
1554988290.6622386,284,94.14524841308594
1554988291.344072,285,94.13816833496094
1554988291.9577975,286,94.12925720214844
1554988292.576249,287,94.1257095336914
1554988293.2910948,288,94.10591125488281
1554988293.897954,289,94.11050415039062
1554988294.9093802,290,94.10848999023438
1554988295.513188,291,94.09700012207031
1554988296.2590637,292,94.11568450927734
1554988296.968173,293,94.11961364746094
1554988297.63802,294,94.10263061523438
1554988298.2987857,295,94.09185028076172
1554988299.0100327,296,94.08918762207031
1554988299.6585963,297,94.09089660644531
1554988300.245345,298,94.0814437866211
1554988300.909577,299,94.07058715820312
1554988302.2089365,300,94.08699035644531
