Wall time,Step,Value
1554988029.3210106,73,34.23162078857422
1554988031.3575828,74,34.877384185791016
1554988033.7049615,75,35.57418441772461
1554988035.4992616,76,36.353694915771484
1554988037.7213726,77,36.985111236572266
1554988039.4655693,78,37.6826171875
1554988041.0642085,79,38.40510177612305
1554988044.3084776,80,39.00841522216797
1554988046.045693,81,39.50322341918945
1554988047.7121413,82,40.060359954833984
1554988049.3438978,83,40.69762420654297
1554988050.9574451,84,41.206661224365234
1554988052.949975,85,41.79602813720703
1554988054.7260375,86,42.333900451660156
1554988056.556907,87,42.81748962402344
1554988058.3196485,88,43.39192581176758
1554988060.0486915,89,43.907100677490234
1554988062.5906553,90,44.38698959350586
1554988064.397306,91,44.85887908935547
1554988065.9894662,92,45.3210334777832
1554988067.7691479,93,45.75357437133789
1554988069.2494855,94,46.22541046142578
1554988070.8781164,95,46.6898307800293
1554988072.5815425,96,47.12317657470703
1554988074.218168,97,47.49484634399414
1554988076.1779773,98,47.935768127441406
1554988077.7542448,99,48.38296127319336
1554988080.7166264,100,48.811126708984375
1554988082.5483077,101,48.876983642578125
1554988084.117548,102,48.91375732421875
1554988085.8247952,103,50.11149978637695
1554988087.34547,104,51.323944091796875
1554988088.7027857,105,52.513431549072266
1554988090.223679,106,53.650123596191406
1554988091.792423,107,53.60703659057617
1554988093.3383934,108,53.63788986206055
1554988094.6503034,109,53.76338577270508
1554988097.17918,110,54.90906524658203
1554988098.9022563,111,54.800010681152344
1554988100.4819632,112,55.98979568481445
1554988102.1918073,113,56.069828033447266
1554988104.0084422,114,56.12567901611328
1554988105.5898175,115,57.278717041015625
1554988107.2847056,116,58.49220657348633
1554988108.810095,117,59.68349838256836
1554988110.0676358,118,60.985713958740234
1554988111.6593766,119,61.31547164916992
1554988114.1901395,120,59.593936920166016
1554988115.6171467,121,59.498016357421875
1554988117.6172986,122,59.2078971862793
1554988118.9665184,123,59.07435607910156
1554988120.6865582,124,58.79048156738281
1554988122.1633713,125,58.565040588378906
1554988123.5954375,126,58.55360794067383
1554988125.1077158,127,57.930870056152344
1554988126.670864,128,57.83163833618164
1554988128.167721,129,57.79207229614258
1554988130.4301329,130,57.55880355834961
1554988132.0868835,131,57.45708465576172
1554988133.8320208,132,55.94609069824219
1554988134.9977977,133,57.20661544799805
1554988136.6169813,134,56.73414611816406
1554988138.2229676,135,56.262474060058594
1554988139.6957383,136,57.32337188720703
1554988141.431748,137,58.471275329589844
1554988143.0014796,138,56.989871978759766
1554988144.56034,139,56.64582443237305
1554988146.7065663,140,55.161354064941406
1554988148.1056364,141,55.27677917480469
1554988149.7943978,142,53.60527038574219
1554988151.0958993,143,52.06277847290039
1554988152.5418172,144,52.20653533935547
1554988153.9896195,145,51.94962692260742
1554988155.1989627,146,51.81814193725586
1554988156.7532413,147,50.10807418823242
1554988158.0936198,148,48.7976188659668
1554988159.9095104,149,47.30683517456055
1554988162.3276868,150,45.6700325012207
1554988163.611704,151,45.65611267089844
1554988164.9569812,152,44.030216217041016
1554988166.7210882,153,42.55845642089844
1554988168.2112956,154,41.00053024291992
1554988169.657481,155,41.004669189453125
1554988170.9223747,156,41.066001892089844
1554988172.3837597,157,41.098453521728516
1554988173.698046,158,41.08784484863281
1554988175.0001726,159,41.41691970825195
1554988177.3985472,160,41.6848258972168
1554988178.6593244,161,41.8251953125
1554988179.908092,162,42.01677703857422
1554988181.2692153,163,42.3205680847168
1554988182.5091732,164,42.355262756347656
1554988183.8430321,165,42.47401428222656
1554988185.2592773,166,42.71289825439453
1554988186.4736779,167,42.97861099243164
1554988188.0380676,168,43.37983703613281
1554988189.155352,169,43.512786865234375
1554988191.166993,170,43.558624267578125
1554988192.592052,171,43.89944076538086
1554988193.8795166,172,43.89241409301758
1554988195.0676236,173,44.048431396484375
1554988196.390247,174,44.24231719970703
1554988197.4561281,175,44.39126205444336
1554988198.6720905,176,44.55612564086914
1554988200.0506618,177,44.70741271972656
1554988201.027242,178,44.76828384399414
1554988202.3454986,179,44.86093521118164
1554988204.4396694,180,44.88269805908203
1554988205.5848205,181,45.07741165161133
1554988206.5761676,182,45.17037582397461
1554988207.5708475,183,45.2301139831543
1554988208.714498,184,45.242523193359375
1554988209.5967214,185,45.44309997558594
1554988210.677528,186,45.54307556152344
1554988211.8244154,187,45.64887619018555
1554988212.7353945,188,45.68336486816406
1554988213.6819942,189,45.76424789428711
1554988215.4135044,190,45.93013381958008
1554988216.3842692,191,46.076656341552734
1554988217.5273669,192,46.06853103637695
1554988218.4689295,193,46.22481918334961
1554988219.3466363,194,46.42766571044922
1554988220.21487,195,46.69551086425781
1554988221.171732,196,46.824607849121094
1554988222.0404952,197,46.99663162231445
1554988222.9971635,198,48.590396881103516
1554988223.9498477,199,48.7976188659668
1554988225.2123208,200,49.16331100463867
1554988225.9038174,201,49.596744537353516
1554988226.7232046,202,50.02719497680664
1554988227.5271065,203,50.398277282714844
1554988228.3447614,204,50.7124137878418
1554988229.2388504,205,52.348846435546875
1554988230.0218384,206,54.006534576416016
1554988230.7911382,207,54.42597579956055
1554988231.6405098,208,56.141422271728516
1554988232.6000853,209,56.21768569946289
1554988233.9074092,210,57.89141082763672
1554988234.7269692,211,58.386844635009766
1554988235.5058038,212,58.729618072509766
1554988236.3603413,213,58.93086624145508
1554988237.071216,214,59.12858581542969
1554988237.8553588,215,59.1920051574707
1554988238.6332414,216,59.401397705078125
1554988239.4378982,217,59.53471755981445
1554988240.3701792,218,59.5699577331543
1554988241.2627811,219,59.973785400390625
1554988242.6270998,220,60.096107482910156
1554988243.4509692,221,60.14700698852539
1554988244.2283254,222,60.51079177856445
1554988245.0338597,223,60.635406494140625
1554988245.7419388,224,60.70700454711914
1554988246.4562907,225,60.765838623046875
1554988247.1902764,226,60.92681884765625
1554988247.9356353,227,60.969093322753906
1554988248.7332315,228,61.27989196777344
1554988249.4639437,229,61.846435546875
1554988250.5851982,230,63.495269775390625
1554988251.3828332,231,65.16397094726562
1554988252.0825877,232,65.5615463256836
1554988252.8317235,233,65.68376922607422
1554988253.595873,234,66.0975570678711
1554988254.3173575,235,66.19407653808594
1554988255.0537405,236,66.74203491210938
1554988255.7617447,237,68.41547393798828
1554988256.5115988,238,68.73552703857422
1554988257.3159897,239,69.2266616821289
1554988258.4936144,240,69.54039764404297
1554988259.2311532,241,69.6153793334961
1554988259.841908,242,70.01264953613281
1554988260.584478,243,70.29727172851562
1554988261.3215108,244,71.92479705810547
1554988262.051622,245,72.32469177246094
1554988262.787715,246,72.45662689208984
1554988263.4102392,247,72.51001739501953
1554988264.1080725,248,72.55033874511719
1554988264.8151433,249,74.22427368164062
1554988266.0155206,250,74.45435333251953
1554988266.8046365,251,76.07205963134766
1554988267.524613,252,76.22022247314453
1554988268.252013,253,76.49738311767578
1554988268.9542937,254,76.7187271118164
1554988269.6773288,255,77.11492919921875
1554988270.4307046,256,77.2667236328125
1554988271.2097898,257,77.84107208251953
1554988271.888018,258,78.17668914794922
1554988272.579968,259,78.47099304199219
1554988273.6518621,260,80.10550689697266
1554988274.3717227,261,80.64996337890625
1554988275.027892,262,81.08747863769531
1554988275.6762073,263,82.72885131835938
1554988276.3160331,264,83.1927261352539
1554988276.9431422,265,83.34774017333984
1554988277.7094104,266,84.92726135253906
1554988278.4258676,267,84.93846893310547
1554988279.1503708,268,85.20333862304688
1554988279.8338132,269,85.43353271484375
1554988280.921927,270,85.478515625
1554988281.531597,271,85.55899810791016
1554988282.1919084,272,85.75200653076172
1554988282.859055,273,85.84080505371094
1554988283.6165628,274,85.8609619140625
1554988284.3285117,275,85.90106964111328
1554988284.987183,276,86.11263275146484
1554988285.6160004,277,86.34851837158203
1554988286.3328357,278,86.3706283569336
1554988286.9762235,279,86.41395568847656
1554988287.9440105,280,86.6652603149414
1554988288.6986337,281,86.89897918701172
1554988289.3399794,282,86.98097229003906
1554988289.96816,283,87.01834869384766
1554988290.6622386,284,87.07844543457031
1554988291.344072,285,87.09497833251953
1554988291.9577975,286,87.58609008789062
1554988292.576249,287,87.82440948486328
1554988293.2910948,288,87.9264907836914
1554988293.897954,289,87.96876525878906
1554988294.9093802,290,88.3805923461914
1554988295.513188,291,88.43016052246094
1554988296.2590637,292,88.66613006591797
1554988296.968173,293,88.6991195678711
1554988297.63802,294,88.82637786865234
1554988298.2987857,295,88.92723083496094
1554988299.0100327,296,89.35122680664062
1554988299.6585963,297,89.3512954711914
1554988300.245345,298,89.34894561767578
1554988300.909577,299,89.28849792480469
1554988302.2089365,300,88.17144775390625
