Step,Value,Min,Max,Error
150,-145.46014404296875,-161.3500518798828,-132.74723815917972,7.801396369934082
151,-144.3147430419922,-160.06741333007812,-130.421142578125,8.304108619689941
152,-143.6707305908203,-160.1654815673828,-127.65210723876952,8.156458854675293
153,-142.86766052246094,-160.0970916748047,-126.47996520996094,8.473258972167969
154,-142.52670288085938,-160.09689331054688,-128.60617065429688,8.165480613708496
155,-142.50729370117188,-162.4310760498047,-128.51020812988278,9.21959400177002
156,-142.88726806640625,-161.2207489013672,-127.31488800048828,9.161948204040527
157,-142.56886291503906,-160.00489807128906,-126.17912292480469,8.863183975219727
158,-142.27725219726562,-157.41302490234375,-127.36100006103516,8.33795166015625
159,-141.9551239013672,-155.9207763671875,-127.2941436767578,8.130807876586914
160,-142.45431518554688,-155.92080688476562,-127.2986068725586,7.875288963317871
161,-142.5322265625,-154.74525451660156,-126.0619125366211,7.868142127990723
162,-142.58328247070312,-153.512451171875,-126.05516815185548,7.87587308883667
163,-142.83169555664062,-152.7305145263672,-127.02921295166016,7.32529354095459
164,-143.32310485839844,-155.0453338623047,-126.96721649169922,7.734181880950928
165,-143.09898376464844,-156.29148864746094,-126.9566650390625,7.82863187789917
166,-142.589111328125,-155.9793701171875,-125.71208190917969,8.073471069335938
167,-142.64779663085938,-155.89759826660156,-125.6980972290039,8.204127311706543
168,-141.9668731689453,-153.2461395263672,-126.76242065429688,7.344522476196289
169,-142.28518676757812,-153.2147216796875,-127.7354507446289,7.016389846801758
170,-142.41009521484375,-154.35206604003906,-127.8321533203125,7.050999641418457
171,-142.4686737060547,-152.10955810546875,-127.83484649658205,6.737363815307617
172,-142.17831420898438,-150.77322387695312,-125.36417388916016,7.326790809631348
173,-142.103759765625,-150.72036743164062,-126.63013458251952,6.817767143249513
174,-142.31980895996094,-150.7113800048828,-127.80306243896484,6.580965042114258
175,-142.4112091064453,-151.7694091796875,-126.5933837890625,6.866383075714111
176,-141.77671813964844,-151.86000061035156,-126.60926818847656,6.973780155181885
177,-142.07839965820312,-153.0691680908203,-128.76641845703122,7.2035484313964835
178,-142.22824096679688,-153.01528930664062,-132.25102233886722,6.2390785217285165
179,-142.28343200683594,-152.97027587890625,-132.76704406738278,5.950137138366699
180,-142.4263153076172,-153.97389221191406,-132.15774536132812,6.6772003173828125
181,-142.30555725097656,-153.90585327148438,-132.66311645507812,6.11952543258667
182,-141.87722778320312,-152.6046600341797,-131.52104187011722,6.06427812576294
183,-141.55064392089844,-152.64613342285156,-131.53102111816406,6.038966655731201
184,-141.594482421875,-153.7241668701172,-131.47955322265622,5.988624095916747
185,-142.0397186279297,-156.0337371826172,-131.48594665527344,6.6747074127197275
186,-142.14198303222656,-155.99649047851562,-132.54208374023438,6.319876194000244
187,-142.53607177734375,-157.146728515625,-131.32260131835938,6.865495681762695
188,-142.06033325195312,-158.28611755371094,-130.1201171875,7.0282044410705575
189,-141.8582000732422,-158.23080444335938,-129.03410339355472,7.0383262634277335
