Step,Value,Min,Max,Error
44,-234.98333740234372,-588.4208374023438,-0.631772518157959,158.54798889160156
45,-304.3794250488281,-1252.3614501953125,-1.33591890335083,329.1289978027344
46,-226.00868225097656,-1348.282958984375,-0.3741152584552765,360.8087158203125
47,-193.62973022460938,-494.3609924316406,-125.43113708496094,118.1758270263672
48,-158.99176025390625,-359.5137939453125,-0.4771349132061005,116.88350677490234
49,-170.45883178710938,-254.32907104492188,-118.93356323242188,58.51460266113281
50,-277.748779296875,-1208.1951904296875,-115.65074920654295,308.129638671875
51,-190.0099334716797,-351.21051025390625,-1.952858567237854,95.7738037109375
52,-217.8977813720703,-1044.9615478515623,-1.047074556350708,268.71221923828125
53,-189.55364990234372,-361.6546630859375,-1.17402982711792,93.30699920654295
54,-135.28033447265622,-247.0931854248047,-2.0735747814178467,80.97838592529297
55,-187.58091735839844,-363.25323486328125,-2.8808321952819824,92.44711303710938
56,-160.6476593017578,-283.1568603515625,-4.668766975402832,78.24267578125
57,-251.1765289306641,-1372.8726806640625,-1.9126871824264529,365.181884765625
58,-134.62763977050778,-251.13394165039062,-3.5803205966949463,61.61152648925781
59,-161.022705078125,-298.1566467285156,-1.2662880420684814,81.77739715576172
60,-164.52577209472656,-406.877197265625,-0.6891943216323853,116.53883361816406
61,-152.28945922851562,-367.7345275878906,-0.5991696715354919,121.2958755493164
62,-131.25784301757812,-241.23883056640625,-1.4652326107025146,79.40282440185547
63,-123.85272979736328,-360.0091552734375,-0.4900124371051788,88.39266967773438
64,-125.37625885009766,-273.82382202148443,-0.845835268497467,78.47335815429688
65,-144.19456481933594,-250.0714111328125,-2.45805025100708,69.26418304443361
66,-163.0342254638672,-323.42138671875,-115.81678771972656,70.21923065185547
67,-183.2751617431641,-242.26541137695312,-114.9011001586914,54.56144714355469
68,-162.5674591064453,-415.6775207519531,-116.9239730834961,91.21240997314452
69,-134.28602600097656,-358.5000915527344,-0.7265416383743286,95.26961517333984
70,-153.87896728515625,-354.5946044921875,-0.7482987046241759,101.96508026123048
71,-196.42433166503903,-365.47100830078125,-116.82613372802734,91.97615051269531
72,-174.32546997070312,-371.62774658203125,-0.8527255058288574,113.13102722167969
73,-108.78761291503906,-242.6458282470703,-2.2469210624694824,61.26683044433594
74,-100.71414947509766,-243.7574005126953,-0.6458086967468262,85.876708984375
75,-143.15989685058594,-248.35020446777344,-1.546200156211853,86.39230346679688
76,-187.359130859375,-361.7673034667969,-118.949951171875,91.554443359375
77,-141.66822814941406,-244.18101501464844,-2.1319036483764653,67.55339050292969
78,-130.04470825195312,-331.4877014160156,-0.9646246433258056,104.11701965332031
79,-139.56385803222656,-334.5628662109375,-0.8932095170021057,93.39253997802734
80,-180.5189666748047,-343.5733642578125,-1.0546387434005735,112.8616943359375
