Step,Value
42,-0.042303457856178
45,-0.045659452676773
71,-0.071024410426617
94,-0.093292638659477
167,-0.164354026317596
229,-0.219260364770889
234,-0.226102933287621
255,-0.241482719779015
273,-0.254715263843536
308,-0.281340152025223
310,-0.278876423835754
318,-0.294283211231232
474,-0.395951092243195
536,-0.398763000965118
579,-0.426363974809647
586,-0.400213032960892
634,-0.433032631874085
647,-0.436819434165955
671,-0.481895327568054
714,-0.455454379320145
722,-0.482214123010635
785,-0.492733240127564
802,-0.506917357444763
808,-0.491936445236206
836,-0.545642852783203
971,-0.600660502910614
1014,-0.589216589927673
1066,-0.618460536003113
1104,-0.638569116592407
1180,-0.684199869632721
1261,-0.678017973899841
1316,-0.698523879051209
1319,-0.671273946762085
1333,-0.754970252513886
1337,-0.647776603698731
1385,-0.685543417930603
1392,-0.787483990192413
1436,-0.697785019874573
1466,-0.760912001132965
1523,-0.735509097576141
1552,-0.709405243396759
1568,-0.684573292732239
1584,-0.705628871917725
1691,-0.787601351737976
1734,-0.769760966300964
1737,-0.807021617889404
1844,-0.80114084482193
1866,-0.764583766460419
1877,-0.695279836654663
1917,-0.722728669643402
1934,-0.707599520683289
1947,-0.724606394767761
2036,-0.703836917877197
2096,-0.716821014881134
2187,-0.604600250720978
2199,-0.723363995552063
2231,-0.681973814964294
2237,-0.667237937450409
2262,-0.64148485660553
2307,-0.709219217300415
2389,-0.632200479507446
2436,-0.710032880306244
2453,-0.714422941207886
2455,-0.672629714012146
2460,-0.746936023235321
2485,-0.678804397583008
2486,-0.662074148654938
2498,-0.658964276313782
2503,-0.687915205955505
2532,-0.815024614334106
2547,-0.63908851146698
2553,-0.696361899375916
2685,-0.73390793800354
2740,-0.553117573261261
2967,-0.428587079048157
3038,-0.441149353981018
3041,-0.389289796352386
3099,-0.235448911786079
3161,-0.491894423961639
3230,-0.376938343048096
3244,-0.483318328857422
3246,-0.41011118888855
3247,-0.332825422286987
3305,-0.423647940158844
3480,-0.445314645767212
3618,-0.386300623416901
3620,-0.30536213517189
3670,-0.115876451134682
3741,-0.261357665061951
3793,-0.015987725928426
3814,-0.339108347892761
3821,-0.000108078122139
3928,0.169146776199341
3956,-0.041955072432757
3984,-0.165342092514038
4036,-0.171536430716515
4098,0.018147699534893
4196,-0.143635824322701
4227,-0.164340227842331
4232,-0.105308637022972
4317,-0.087271258234978
4319,-0.121428616344929
4400,-0.044472433626652
4492,0.082696989178658
4509,-0.233772501349449
4530,0.017300747334957
4664,0.281349539756775
4668,-0.047745689749718
4676,-0.110384672880173
4788,0.398161888122559
4802,-0.043953619897366
4840,0.171320572495461
4852,-0.011636095121503
4894,0.064957708120346
4971,0.252472519874573
5050,-0.103290356695652
5052,0.126594930887222
5106,0.172522932291031
5134,-0.016179986298084
5239,-0.024228313937783
5345,-0.094252809882164
5359,0.221563428640366
5420,-0.156535804271698
5549,0.006075352430344
5679,0.152330532670021
5723,0.211100369691849
5808,0.13499690592289
5828,0.175823003053665
5864,-0.037777572870255
5871,0.026102840900421
5907,0.097122833132744
5928,0.207012265920639
5990,0.254681378602982
6010,0.250532269477844
6121,0.049299120903015
6131,0.024059049785137
6200,0.165481835603714
6213,0.099835999310017
6219,-0.005676122382283
6232,0.059142291545868
6289,-0.037770748138428
6312,0.03101908415556
6376,0.08604596555233
6520,0.15453165769577
6574,0.113552130758762
6603,-0.052515834569931
6657,0.085265301167965
6696,-0.017489422112703
6699,0.026284500956535
6711,0.178126409649849
6742,0.059404715895653
6854,0.102667406201363
6966,-0.037289664149284
6992,-0.062184851616621
7106,-0.035902492702007
7114,0.033857271075249
7155,0.129176169633865
7247,-0.046379156410694
7311,0.016001116484404
7359,0.034153662621975
7382,0.063614495098591
7450,0.067645072937012
7460,-0.054029613733292
7463,-0.040297146886587
7478,0.035262137651444
7511,0.005633115768433
7693,0.068233750760555
7760,0.088872618973255
7788,-0.026301670819521
7798,-0.009995456784964
7833,-0.148334294557571
7991,-0.032970800995827
8066,0.219766929745674
8180,-0.025895278900862
8221,-0.013570789247751
8334,0.167723923921585
8363,0.187186390161514
8368,-0.04233156144619
8377,-0.035238120704889
8467,-0.037393234670162
8470,0.019956292584539
8498,0.035467501729727
8508,-0.066773161292076
8601,-0.030217507854104
8635,-0.028918135911226
8695,0.038919098675251
8819,-0.055272154510021
8878,-0.030389059334993
8904,0.061487901955843
8907,0.076993748545647
8928,-0.036763623356819
8935,0.08090840280056
8993,-0.061454080045223
8999,-0.063932627439499
9055,0.003293536603451
9260,0.130734860897064
9316,0.071522176265717
9348,0.052158232778311
9435,0.105166405439377
9468,0.129111528396606
9547,0.016348958015442
9554,-0.024102602154017
9567,0.057723008096218
9627,0.0136151406914
9657,-0.033440306782723
9680,-0.037822958081961
9698,0.131446003913879
9843,-0.042274463921785
9907,0.044694870710373
10058,0.061562553048134
10084,0.043764643371105
10276,-0.028358366340399
10283,0.048320442438126
10396,-0.004498830996454
10399,0.048339959233999
10420,0.041419252753258
10479,-0.038067899644375
10522,0.034566722810268
10607,0.028271635994315
10638,0.056819640100002
10654,0.070733919739723
10671,0.025467649102211
10711,0.031091675162315
10757,0.037542156875134
10758,0.056336052715778
10780,-0.041268724948168
10815,-0.044410262256861
10841,0.008883083239198
10850,0.056117817759514
10902,0.034760236740112
10905,0.005324144847691
10939,-0.09049579501152
10943,-0.022214440628886
10966,0.084618672728539
10972,0.042435768991709
10974,0.021623712033033
11020,0.051889199763537
11102,0.002297200262547
11121,0.026397299021483
11130,0.004135861061513
11198,-0.03688757121563
11200,-0.052933447062969
11260,-0.031193353235722
11419,-0.019796559587121
11472,0.011499769985676
11492,0.04054244235158
11523,-0.014499181881547
11532,0.014330701902509
11549,-0.007461081724614
11566,0.049007281661034
11648,0.039016544818878
11671,0.011758089065552
11685,0.05741136521101
11759,0.087738484144211
11873,-0.014566335827112
11969,-0.02634359523654
11974,0.038075651973486
12010,0.065504886209965
12041,0.085451364517212
12138,-0.037072185426951
12164,-0.058527681976557
12168,-0.022250704467297
12184,-0.006865431554616
12226,0.049053709954023
12290,0.069539323449135
12293,0.023827649652958
12309,-0.022623457014561
12405,0.043615117669106
12458,0.067443862557411
12553,-0.004446164704859
12671,-0.034303266555071
12699,-0.024056633934379
12805,0.035007528960705
12877,-0.001877025235444
12939,-0.065640151500702
13017,0.067740246653557
13034,0.041041854768992
13061,0.032375998795033
13082,0.058312937617302
13094,0.058408588171005
13109,-0.003722468856722
13166,0.07269998639822
13206,-0.008333005011082
13239,0.04176090657711
13349,0.038811512291432
13402,0.009261580184102
13406,-0.020956307649613
13426,0.015670208260417
13504,-0.035613846033812
13546,-0.004518858157098
13597,0.071669355034828
13620,0.010902388952673
13679,0.026632685214281
13682,0.02929313480854
13776,0.013124431483448
13810,0.017002053558827
13845,-0.003205388318747
13884,-0.055842153728008
13976,-0.003154514823109
13998,0.020279068499804
14080,0.005086434073746
14221,-0.005685510113835
14287,0.016857728362084
14294,0.022301096469164
14303,-0.010535742156208
14320,0.011012451723218
14332,-0.01237421669066
14338,0.010802616365254
14397,-0.000455227214843
14447,0.017087362706661
14494,0.003076446475461
14557,-0.001105392584577
14632,0.001718291314319
14638,-0.002033437835053
14668,0.002437813207507
14677,-0.001621925272048
14687,4.95277345180512E-06
14779,-0.002717663068324
14788,0.003190013347194
14792,6.33054878562689E-05
14809,0.001530985231511
14873,0.00141264940612
14892,-0.000422493496444
15027,-0.000998969655484
15090,-0.002816843101755
15136,0.002211953047663
15180,-0.000325397937559
15266,-0.006675914861262
15324,-0.00112731102854
15473,0.008247224614024
15475,0.006830380763859
15507,-0.001908781705424
15538,0.002312300726771
15597,-0.003578766481951
15740,-0.01963491179049
15764,0.01214914675802
15773,-0.01768290437758
15828,0.008536170236766
15979,-0.009284953586757
15993,-0.018570199608803
16095,0.016841756179929
16116,-0.013100287877023
16249,-0.018908927217126
16321,-0.017217084765434
16343,-0.064387053251267
16360,-0.008633334189653
16406,-0.025859136134386
16440,-0.020519010722637
16505,-0.031918726861477
16585,0.000482486095279
16661,-0.04880091547966
16697,-0.030453972518444
16808,0.026010762900114
16809,-0.05083854496479
16843,-0.003622334450483
16857,-0.017331872135401
16899,0.027768436819315
17066,-0.038390353322029
17097,-0.0625124797225
17131,-0.018197696655989
17239,-0.036076262593269
17272,0.016927998512983
17290,0.001559709198773
17292,-0.011214332655072
17316,-0.015260281041265
17317,-0.042230319231749
17320,0.02368713542819
17339,0.009045474231243
17374,0.040008548647165
17405,0.008187466301024
17444,0.029771711677313
17454,-0.088751785457134
17543,0.033980466425419
17557,0.036149248480797
17586,0.058165580034256
17594,-0.013119205832481
17623,-0.045831736177206
17722,-0.070143319666386
17953,-0.003552946727723
17981,-0.093823619186878
17990,-0.045370254665613
18018,-0.029036438092589
18053,-0.090354837477207
18065,-0.031445644795895
18129,-0.011066617444158
18264,-0.033320393413305
18318,-0.061893198639155
18451,-0.025956738740206
18452,-0.030678976327181
18592,0.013302208855748
18713,-0.087140135467053
18720,-0.150407165288925
18845,-0.013658959418535
18958,0.034644745290279
18977,-0.056197598576546
19005,-0.106427438557148
19027,-0.056537725031376
19048,-0.049677405506373
19116,0.062743954360485
19169,0.043331064283848
19227,-0.029629226773977
19271,0.018851840868592
19485,0.004798661917448
19503,-0.124993979930878
19525,-0.026683732867241
19531,-0.067498832941055
19640,-0.068498432636261
19654,-0.124751165509224
19665,-0.070867918431759
19720,-0.060272678732872
19731,-0.12963792681694
19737,-0.160885974764824
19796,0.029642902314663
19823,-0.078712657094002
19846,-0.027375422418118
19916,-0.050856664776802
19938,-0.053013689815998
19971,-0.052313942462206
19995,0.016585487872362
20035,0.129212126135826
20053,0.000422038137913
20059,0.057380333542824
20062,-0.079676359891892
20138,-0.065040796995163
20139,-0.012589067220688
20186,-0.025250732898712
20217,-0.167096719145775
20244,-0.037312626838684
20247,0.07528617233038
20252,-0.004320822656155
20323,-0.113710634410381
20334,0.000904621556401
20383,-0.046949215233326
20440,0.252071231603622
20485,0.118900753557682
20526,-0.123946867883205
20539,-0.048416659235954
20540,-0.006285656243563
20562,0.012177240103483
20578,-0.015779763460159
20689,-0.079280152916908
20710,0.083926320075989
20779,-0.03292478621006
20782,-0.116351380944252
20783,-0.067126274108887
20831,-0.046373434364796
20855,0.131175845861435
20987,-0.033601887524128
21067,0.013931780122221
21080,-0.19359228014946
21144,-0.044606912881136
21209,0.075285710394383
21232,0.009927356615663
21316,0.178059488534927
21319,-0.021529741585255
21324,-0.239278450608253
21391,-0.075963094830513
21409,-0.073602616786957
21484,-0.01883427798748
21523,-0.037923581898213
21681,-0.086216703057289
21723,-0.035516798496246
21724,-0.011512920260429
21789,-0.111504137516022
21795,0.120315156877041
21821,0.113285884261131
21842,-0.248824954032898
21848,-0.084300190210343
22006,-0.058426629751921
22245,-0.405219674110413
22258,0.044767837971449
22292,-0.132176548242569
22316,-0.042633667588234
22330,-0.208248019218445
22358,-0.140337362885475
22472,-0.043040346354246
22507,-0.122551195323467
22544,-0.173726141452789
22635,-0.082686796784401
22765,-0.156901478767395
22840,0.066275775432587
22930,0.254515916109085
22933,-0.006266251206398
23080,-0.123658552765846
23084,0.020419746637344
23127,-0.310117870569229
23138,-0.24586284160614
23148,0.029897011816502
23182,-0.167196691036224
23192,0.011355698108673
23218,0.179597750306129
23263,-0.205217063426971
23286,-0.201276540756226
23337,0.181792795658112
23361,0.065560929477215
23380,-0.007804222404957
23427,-0.105436459183693
23540,-0.201999917626381
23589,-0.024232503026724
23670,-0.048578556627035
23681,0.148793131113052
23701,-0.164363443851471
23774,-0.149634838104248
23831,-0.039142489433289
23938,0.024360854178667
24079,-0.013960242271423
24118,-0.089577920734882
24147,-0.098409168422222
24234,-0.217771142721176
24282,0.009721137583256
24284,-0.238076031208038
24322,0.076806500554085
24345,-0.047225520014763
24416,-0.019130423665047
24557,-0.097852289676666
24621,0.08182530105114
24697,-0.217027187347412
24719,-0.067094005644322
24727,-0.300752818584442
24879,0.064367532730103
24901,-0.175900518894196
24934,0.098232068121433
25008,-0.26940506696701
25047,-0.10588550567627
25133,-0.447418570518494
25206,0.120494514703751
25231,-0.236769422888756
25244,-0.048351299017668
25253,0.234372198581696
25332,0.027764033526182
25391,-0.086614474654198
25505,-0.11845500767231
25520,0.258358776569366
25599,-0.033312872052193
25686,0.002195913344622
25775,-0.11467057466507
25812,-0.051797553896904
25847,0.044551838189364
25921,0.021668538451195
26045,-0.087306752800942
26066,-0.021581135690212
26075,-0.031068235635758
26091,0.058183446526528
26154,-0.035983607172966
26155,0.006307661533356
26169,-0.1355040371418
26292,0.032747566699982
26303,-0.255488455295563
26403,0.159001439809799
26470,-0.065371461212635
26670,0.059449911117554
26797,-0.136966094374657
26798,-0.038139343261719
26827,-0.17934761941433
26829,0.095173195004463
26928,-0.049484692513943
27078,-0.051534932106733
27142,0.07847610116005
27148,-0.121997408568859
27154,-0.217799082398415
27158,0.021136581897736
27159,0.046464279294014
27274,0.029622260481119
27329,-0.175783231854439
27449,-0.006694585084915
27505,-0.087177775800228
27603,0.194900691509247
27613,0.300621509552002
27620,-0.256735026836395
27638,0.312618970870972
27695,0.132554456591606
27739,-0.154490649700165
27825,0.117158383131027
27916,-0.029167331755161
27918,-0.132593780755997
27950,-0.271871984004974
27968,0.051766484975815
28251,-0.048951700329781
28277,-0.077550321817398
28321,-0.078407138586044
28376,-0.264482080936432
28438,0.126857653260231
28451,-0.12267929315567
28543,0.03858607262373
28572,0.055249325931072
28611,0.230510577559471
28891,-0.099453084170818
28970,0.129567533731461
28996,-0.067827470600605
29018,-0.006001923233271
29037,0.198233366012573
29062,0.135833650827408
29078,0.039662513881922
29090,-0.140733927488327
29133,-0.136875301599503
29201,0.114880710840225
29263,-0.044603168964386
29471,-0.186134055256844
