Step,Value,Min,Max,Error
105,-1137.2763671875,-1214.2523193359375,-1022.3527221679688,51.17468643188477
106,-1132.67919921875,-1209.7310791015625,-1020.1935424804688,51.51823806762695
107,-1127.1224365234375,-1209.1956787109375,-1013.2391967773438,53.81096267700195
108,-1122.8101806640623,-1200.6514892578125,-1006.7604370117188,53.09029769897461
109,-1117.9703369140623,-1192.481201171875,-998.3688354492188,54.94797134399414
110,-1113.44091796875,-1191.0400390625,-990.1612548828124,57.41598892211914
111,-1107.42626953125,-1188.3597412109375,-977.6378784179688,60.63212966918945
112,-1101.8240966796877,-1185.0635986328125,-967.7218627929688,62.38392639160156
113,-1095.627685546875,-1176.8785400390625,-956.6668701171876,64.07834625244139
114,-1088.1708984375,-1168.2325439453125,-946.51953125,65.46709442138672
115,-1082.136962890625,-1163.9498291015625,-935.0609741210938,67.78936767578125
116,-1074.62744140625,-1159.6448974609375,-921.4293212890624,70.12261199951172
117,-1065.087890625,-1153.160888671875,-906.78125,72.49456024169922
118,-1055.5643310546877,-1149.676513671875,-892.3482055664062,74.8426742553711
119,-1045.6124267578123,-1143.7791748046875,-879.9428100585938,77.00788116455078
120,-1036.2176513671877,-1136.34716796875,-866.1118774414062,79.15160369873047
121,-1027.03125,-1133.794677734375,-852.125732421875,81.79801940917969
122,-1017.2720947265624,-1127.1968994140625,-839.3194580078125,83.68378448486328
123,-1007.9970703125,-1125.1773681640623,-824.6824951171875,86.76246643066406
124,-999.6779174804688,-1124.7623291015623,-811.073486328125,89.09452056884766
125,-989.5973510742188,-1117.884765625,-796.1484985351562,90.6769561767578
126,-980.3160400390624,-1109.604736328125,-783.562255859375,92.21766662597656
127,-971.4613647460938,-1101.974365234375,-768.7574462890625,94.51426696777344
128,-961.4376831054688,-1092.800537109375,-753.6209106445312,96.52666473388672
129,-950.6934204101562,-1084.443603515625,-742.3308715820312,97.76943969726562
130,-941.4398803710938,-1074.8365478515623,-729.3304443359375,99.79073333740234
131,-931.3042602539062,-1066.991943359375,-716.9208984375,101.72361755371094
132,-921.5084838867188,-1057.221923828125,-701.561767578125,104.06867980957031
133,-911.3956909179688,-1048.966552734375,-686.8277587890625,106.05815887451172
134,-901.6056518554688,-1039.1976318359377,-674.6976318359375,107.4806671142578
135,-891.748046875,-1031.9017333984377,-660.9083251953125,109.57662963867188
136,-880.7264404296875,-1023.5923461914062,-646.518310546875,111.52399444580078
137,-870.8875732421875,-1013.4255981445312,-635.62158203125,111.78689575195312
138,-860.2918090820312,-1001.9991455078124,-623.8246459960938,112.09172058105469
139,-850.7390747070312,-992.8035278320312,-615.2249755859375,112.75557708740234
140,-840.7464599609375,-983.570068359375,-610.9019775390625,112.1782455444336
