Step,Value
42,2.47240543365479
45,2.36443305015564
71,1.13071942329407
94,0.996078968048096
167,1.00196743011475
229,0.881139576435089
234,0.851231276988983
255,1.01240122318268
273,0.885942459106445
308,0.831414461135864
310,0.84387743473053
318,0.943257808685303
474,0.502820909023285
536,0.64819073677063
579,0.632555246353149
586,0.54293155670166
634,0.552359879016876
647,0.559337139129639
671,0.520346641540527
714,0.626013398170471
722,0.801041841506958
785,0.91155356168747
802,1.0467894077301
808,0.639506459236145
836,0.761740565299988
971,0.547457635402679
1014,0.83268928527832
1066,0.66014564037323
1104,1.06391572952271
1180,0.797549903392792
1261,0.822559654712677
1316,0.627314746379852
1319,0.893112301826477
1333,0.919381082057953
1337,0.92437756061554
1385,0.890208244323731
1392,0.468998581171036
1436,0.793907463550568
1466,0.771205961704254
1523,0.573857963085175
1552,1.00283622741699
1568,0.810186922550201
1584,0.606620788574219
1691,0.901656031608582
1734,1.06649136543274
1737,0.979186415672302
1844,1.04932069778442
1866,1.22456002235413
1877,1.66324067115784
1917,0.805437564849854
1934,3.42959642410278
1947,0.908141851425171
2036,1.09025120735168
2096,1.11923134326935
2187,1.71314346790314
2199,0.976405739784241
2231,0.722726047039032
2237,0.960712909698486
2262,1.2561126947403
2307,1.3118839263916
2389,1.19060373306274
2436,1.10381364822388
2453,1.35836720466614
2455,1.12640857696533
2460,1.19970703125
2485,1.22764933109283
2486,0.972152709960938
2498,1.31505942344666
2503,2.06149053573608
2532,1.15948104858398
2547,0.695769608020783
2553,1.15392696857452
2685,1.29458856582642
2740,1.26326525211334
2967,0.882218778133392
3038,2.29958486557007
3041,1.63140654563904
3099,1.10635232925415
3161,1.98975002765656
3230,1.83761060237885
3244,1.39846563339233
3246,2.45688056945801
3247,2.57988238334656
3305,2.18993520736694
3480,1.44284176826477
3618,1.10199415683746
3620,1.97627532482147
3670,1.80459570884705
3741,1.88858425617218
3793,1.69396781921387
3814,2.10103607177734
3821,2.38542604446411
3928,2.00946831703186
3956,4.20468091964722
3984,2.26881074905395
4036,2.27899479866028
4098,3.05030798912048
4196,3.01922202110291
4227,2.83081078529358
4232,1.29199588298798
4317,2.1205096244812
4319,1.42656683921814
4400,2.81124234199524
4492,4.08039903640747
4509,3.72241497039795
4530,2.92487144470215
4664,3.8379955291748
4668,4.46570205688477
4676,3.06642007827759
4788,5.38401126861572
4802,5.23802661895752
4840,2.74488592147827
4852,2.39694213867187
4894,2.6583263874054
4971,1.61767137050629
5050,2.90238213539124
5052,4.06167936325073
5106,7.07539033889771
5134,4.03927135467529
5239,3.37933921813965
5345,4.01431894302368
5359,3.34949088096619
5420,5.57444572448731
5549,6.27400875091553
5679,5.59224605560303
5723,7.96201324462891
5808,6.02586650848389
5828,10.3795490264893
5864,3.00463628768921
