Step,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Mean,StDev,Min,Max
112,-496.052154541016,-409.760894775391,-589.577819824219,-470.50830078125,-506.199249267578,-431.161346435547,-431.161346435547,-422.154846191406,-596.365661621094,-669.330932617187,-502.227255249023,88.5300612197216,-669.330932617187,-409.760894775391
113,-484.465576171875,-402.820709228516,-577.905578613281,-455.657806396484,-492.300109863281,-424.493896484375,-424.493896484375,-412.700225830078,-581.882507324219,-659.853454589844,-491.657376098633,87.1559283506898,-659.853454589844,-402.820709228516
114,-484.439910888672,-394.681549072266,-568.770812988281,-438.680297851563,-481.871734619141,-422.334411621094,-422.334411621094,-400.670532226563,-574.105712890625,-649.942199707031,-483.783157348633,86.5556645300762,-649.942199707031,-394.681549072266
115,-470.823486328125,-385.539123535156,-559.606506347656,-434.187622070313,-474.342102050781,-413.446838378906,-413.446838378906,-393.092864990234,-560.578979492188,-644.911010742188,-474.997537231445,86.4901478274769,-644.911010742188,-385.539123535156
116,-458.488800048828,-375.635131835937,-557.285400390625,-429.457305908203,-461.966552734375,-408.420837402344,-408.420837402344,-385.692810058594,-549.39453125,-639.396606445313,-467.415881347656,86.9149248737293,-639.396606445313,-375.635131835937
117,-448.934692382813,-361.330505371094,-544.69091796875,-424.282073974609,-459.405517578125,-403.213012695313,-403.213012695313,-373.653106689453,-534.361511230469,-627.613159179688,-458.069750976563,85.5041533407715,-627.613159179688,-361.330505371094
118,-438.393768310547,-353.326141357422,-534.531433105469,-415.888671875,-445.463348388672,-394.889862060547,-394.889862060547,-366.474731445312,-524.63232421875,-612.614013671875,-448.110415649414,83.5587535950112,-612.614013671875,-353.326141357422
119,-423.932678222656,-339.677673339844,-523.072448730469,-412.439666748047,-437.252471923828,-392.297058105469,-392.297058105469,-357.571594238281,-517.294616699219,-609.626037597656,-440.546130371094,84.3807059952499,-609.626037597656,-339.677673339844
120,-417.437133789062,-329.083435058594,-511.921875,-404.572509765625,-430.638214111328,-390.886688232422,-390.886688232422,-349.859039306641,-506.628295898438,-595.7216796875,-432.763555908203,81.9495855872316,-595.7216796875,-329.083435058594
121,-416.074279785156,-313.601806640625,-505.206878662109,-396.139526367187,-421.860443115234,-381.155700683594,-381.155700683594,-340.088317871094,-497.548583984375,-587.236450195313,-424.006768798828,83.2625631231478,-587.236450195313,-313.601806640625
122,-405.349212646484,-305.975982666016,-493.570007324219,-392.964904785156,-413.989471435547,-371.626892089844,-371.626892089844,-329.113067626953,-485.506958007813,-572.386779785156,-414.211016845703,81.318174447128,-572.386779785156,-305.975982666016
123,-393.321624755859,-298.779602050781,-483.606658935547,-384.833435058594,-407.733856201172,-372.303009033203,-372.303009033203,-324.80078125,-471.222442626953,-564.413452148438,-407.331787109375,79.1104136816324,-564.413452148438,-298.779602050781
124,-384.993133544922,-290.059783935547,-475.008636474609,-374.151397705078,-402.429077148438,-366.562561035156,-366.562561035156,-316.240997314453,-458.899200439453,-557.618774414063,-399.252612304687,79.0016220000388,-557.618774414063,-290.059783935547
125,-374.914642333984,-281.785064697266,-464.381958007813,-363.110107421875,-396.799926757812,-365.252532958984,-365.252532958984,-315.080322265625,-447.697082519531,-546.614013671875,-392.088818359375,76.6602349420607,-546.614013671875,-281.785064697266
126,-363.446014404297,-271.220184326172,-454.391479492188,-354.437225341797,-388.776672363281,-357.063598632813,-357.063598632813,-308.119018554687,-441.781799316406,-534.824035644531,-383.112362670898,76.2170129878744,-534.824035644531,-271.220184326172
127,-354.306976318359,-272.921539306641,-445.105682373047,-346.203186035156,-389.984069824219,-356.976440429687,-356.976440429687,-300.186370849609,-433.607666015625,-524.032348632813,-378.030072021484,73.497741089027,-524.032348632813,-272.921539306641
128,-354.689910888672,-270.826599121094,-436.94775390625,-342.202484130859,-382.589416503906,-355.932800292969,-355.932800292969,-290.801635742188,-423.843475341797,-512.652587890625,-372.641946411133,70.9696291041857,-512.652587890625,-270.826599121094
129,-347.887664794922,-270.857757568359,-431.395385742188,-334.401397705078,-376.368927001953,-354.479156494141,-354.479156494141,-285.255828857422,-412.0546875,-501.865051269531,-366.904501342773,68.4104376263961,-501.865051269531,-270.857757568359
130,-345.431884765625,-267.350738525391,-424.326232910156,-327.789947509766,-368.658050537109,-350.754760742188,-350.754760742188,-280.174041748047,-402.840515136719,-493.875030517578,-361.195596313477,66.9436751063791,-493.875030517578,-267.350738525391
131,-340.307800292969,-268.524688720703,-418.82958984375,-317.589996337891,-362.575439453125,-345.364685058594,-345.364685058594,-272.546173095703,-392.435516357422,-481.406311035156,-354.494488525391,64.6242837783382,-481.406311035156,-268.524688720703
132,-332.116271972656,-265.960876464844,-410.347747802734,-312.029876708984,-356.655578613281,-347.784301757813,-347.784301757813,-267.389434814453,-380.313568115234,-476.248931884766,-349.663088989258,63.4220202806338,-476.248931884766,-265.960876464844
133,-328.241333007812,-267.220947265625,-403.572448730469,-307.014251708984,-349.032531738281,-348.868530273438,-348.868530273438,-262.231201171875,-368.319580078125,-467.295715332031,-345.066506958008,61.1018728423515,-467.295715332031,-262.231201171875
134,-323.380279541016,-261.091064453125,-394.608184814453,-303.878814697266,-345.143646240234,-351.166442871094,-351.166442871094,-256.102661132812,-363.019439697266,-457.093658447266,-340.665063476563,59.9449978548569,-457.093658447266,-256.102661132812
135,-318.141571044922,-259.959075927734,-392.892517089844,-298.859924316406,-338.751342773437,-351.10791015625,-351.10791015625,-248.399612426758,-356.114868164062,-449.142486572266,-336.447721862793,59.6834340221392,-449.142486572266,-248.399612426758
136,-313.097106933594,-261.197296142578,-383.217071533203,-291.788391113281,-336.230377197266,-350.075897216797,-350.075897216797,-241.030578613281,-351.416534423828,-440.032348632812,-331.816149902344,58.3142484362066,-440.032348632812,-241.030578613281
137,-308.918823242188,-262.347076416016,-377.637817382812,-284.299652099609,-331.950775146484,-347.440246582031,-347.440246582031,-238.417114257813,-344.478942871094,-431.282501220703,-327.421319580078,56.5489574768797,-431.282501220703,-238.417114257813
138,-307.527587890625,-263.569305419922,-370.467224121094,-277.995941162109,-330.658996582031,-343.336120605469,-343.336120605469,-233.299957275391,-337.730041503906,-420.988189697266,-322.890948486328,54.569343946668,-420.988189697266,-233.299957275391
139,-302.307678222656,-255.799911499023,-366.640686035156,-274.214874267578,-325.648406982422,-334.317260742187,-334.317260742187,-229.450561523437,-329.532989501953,-413.475921630859,-316.570555114746,53.8087034029114,-413.475921630859,-229.450561523437
140,-297.314483642578,-252.071304321289,-357.802978515625,-271.547393798828,-326.926879882812,-334.346038818359,-334.346038818359,-223.018310546875,-325.723754882812,-409.464477539063,-313.25616607666,54.1115813712139,-409.464477539063,-223.018310546875
141,-290.227752685547,-252.031402587891,-351.401885986328,-272.625640869141,-320.326232910156,-330.452758789062,-330.452758789062,-220.940521240234,-324.291717529297,-399.335571289062,-309.208624267578,51.5492711368705,-399.335571289062,-220.940521240234
142,-285.024597167969,-249.267074584961,-347.041046142578,-266.185455322266,-315.301513671875,-326.702362060547,-326.702362060547,-221.982513427734,-315.218566894531,-392.477294921875,-304.590278625488,49.9713484039984,-392.477294921875,-221.982513427734
143,-283.322845458984,-243.427093505859,-343.195556640625,-263.712860107422,-312.636749267578,-324.595275878906,-324.595275878906,-219.22624206543,-308.946594238281,-393.371612548828,-301.703010559082,50.9078400321921,-393.371612548828,-219.22624206543
144,-281.929809570312,-245.837844848633,-341.679809570312,-262.500762939453,-309.044128417969,-322.196411132813,-322.196411132813,-217.848205566406,-306.229095458984,-385.064086914062,-299.452656555176,48.8663139197077,-385.064086914062,-217.848205566406
145,-277.091522216797,-244.635452270508,-340.431579589844,-262.500946044922,-308.798431396484,-322.06640625,-322.06640625,-222.528991699219,-299.881439208984,-379.111328125,-297.911250305176,47.0211923953624,-379.111328125,-222.528991699219
146,-278.327819824219,-240.580154418945,-343.135559082031,-260.858123779297,-301.590881347656,-324.568756103516,-324.568756103516,-221.359970092773,-295.735260009766,-379.413330078125,-297.013861083984,48.3306802479752,-379.413330078125,-221.359970092773
147,-275.826690673828,-237.08317565918,-339.320648193359,-261.778686523437,-301.569244384766,-318.756927490234,-318.756927490234,-221.358108520508,-293.026641845703,-374.210845947266,-294.168789672852,46.733712991389,-374.210845947266,-221.358108520508
148,-270.741607666016,-237.035827636719,-332.329528808594,-259.207153320312,-295.122283935547,-317.507171630859,-317.507171630859,-226.052185058594,-285.623809814453,-369.731292724609,-291.085803222656,44.608628773744,-369.731292724609,-226.052185058594
149,-268.339050292969,-239.406494140625,-325.809112548828,-253.636627197266,-291.780914306641,-316.239868164062,-316.239868164062,-227.075637817383,-280.600524902344,-364.470672607422,-288.35987701416,42.9217978181722,-364.470672607422,-227.075637817383
150,-271.946807861328,-239.39892578125,-319.575439453125,-251.189666748047,-288.043212890625,-319.081909179687,-319.081909179687,-224.970138549805,-285.682342529297,-359.625396728516,-287.859574890137,42.1796233883966,-359.625396728516,-224.970138549805
151,-274.466033935547,-235.895233154297,-316.138275146484,-249.968292236328,-285.145568847656,-317.860382080078,-317.860382080078,-217.591293334961,-283.147430419922,-353.319366455078,-285.139225769043,42.2865800226662,-353.319366455078,-217.591293334961
152,-273.326446533203,-234.66633605957,-310.905487060547,-249.89128112793,-281.464782714844,-316.584442138672,-316.584442138672,-217.326873779297,-277.660888671875,-348.201629638672,-282.661260986328,41.0343775434167,-348.201629638672,-217.326873779297
153,-279.194396972656,-234.659698486328,-308.275482177734,-251.151657104492,-280.816253662109,-314.329681396484,-314.329681396484,-219.631561279297,-272.095062255859,-342.306091308594,-281.678956604004,38.8823560858553,-342.306091308594,-219.631561279297
154,-281.868988037109,-236.766586303711,-301.110626220703,-251.087677001953,-280.678070068359,-310.732086181641,-310.732086181641,-218.243087768555,-268.292877197266,-339.618713378906,-279.913079833984,37.340583409631,-339.618713378906,-218.243087768555
155,-281.81640625,-234.133728027344,-304.536010742187,-251.060455322266,-276.965972900391,-310.71484375,-310.71484375,-219.328979492187,-266.959899902344,-334.571746826172,-279.080288696289,36.9130655611554,-334.571746826172,-219.328979492187
156,-281.778656005859,-234.175399780273,-304.36279296875,-251.0166015625,-276.906066894531,-310.690307617187,-310.690307617187,-220.461273193359,-260.79443359375,-330.382080078125,-278.125791931152,36.2812229656245,-330.382080078125,-220.461273193359
157,-279.196868896484,-230.395095825195,-296.294372558594,-247.330764770508,-278.232727050781,-310.726409912109,-310.726409912109,-217.827941894531,-259.403747558594,-330.154266357422,-276.028860473633,37.0176327314167,-330.154266357422,-217.827941894531
158,-286.239654541016,-232.582305908203,-294.886444091797,-247.286880493164,-277.046264648438,-309.516235351562,-309.516235351562,-222.542297363281,-255.541397094727,-334.940185546875,-277.009790039063,36.7557819166114,-334.940185546875,-222.542297363281
159,-283.73486328125,-231.430709838867,-290.570037841797,-246.054580688477,-275.847869873047,-307.079315185547,-307.079315185547,-222.498275756836,-256.732879638672,-331.110443115234,-275.213829040527,35.5148973450636,-331.110443115234,-222.498275756836
160,-283.804901123047,-228.764343261719,-289.185821533203,-244.866058349609,-275.751281738281,-305.825317382812,-305.825317382812,-221.191009521484,-256.735168457031,-327.363647460938,-273.931286621094,35.2531490125054,-327.363647460938,-221.191009521484
161,-278.737976074219,-228.886642456055,-290.28662109375,-243.705505371094,-276.925537109375,-305.802551269531,-305.802551269531,-219.568588256836,-251.743057250977,-322.108612060547,-272.356764221191,34.9882894385986,-322.108612060547,-219.568588256836
162,-278.588684082031,-225.513473510742,-289.911865234375,-243.701293945312,-275.612609863281,-303.471099853516,-303.471099853516,-221.945693969727,-246.805526733398,-317.126159667969,-270.614750671387,34.119637470762,-317.126159667969,-221.945693969727
163,-277.278869628906,-225.566482543945,-287.372009277344,-241.284423828125,-277.057373046875,-303.229949951172,-303.229949951172,-220.664840698242,-246.791061401367,-313.322479248047,-269.57974395752,33.7632935640574,-313.322479248047,-220.664840698242
164,-279.760284423828,-230.340927124023,-285.9150390625,-243.83952331543,-278.204010009766,-303.258331298828,-303.258331298828,-223.844223022461,-247.629180908203,-314.416900634766,-271.046675109863,32.4517047546166,-314.416900634766,-223.844223022461
165,-277.281463623047,-231.605010986328,-284.638061523437,-243.795318603516,-278.192199707031,-303.309722900391,-303.309722900391,-222.446792602539,-246.325302124023,-314.299377441406,-270.520297241211,32.4822465772701,-314.299377441406,-222.446792602539
166,-278.53076171875,-235.131759643555,-284.600769042969,-245.149673461914,-275.595336914062,-302.081024169922,-302.081024169922,-224.821929931641,-249.574508666992,-309.666168212891,-270.723295593262,30.2497260453233,-309.666168212891,-224.821929931641
167,-279.781982421875,-234.037200927734,-284.498565673828,-243.845565795898,-277.900848388672,-303.215728759766,-303.215728759766,-226.040771484375,-245.967224121094,-304.578491210937,-270.308210754394,30.289301036583,-304.578491210937,-226.040771484375
168,-280.918090820313,-237.838272094727,-286.809356689453,-246.219436645508,-280.204498291016,-299.569793701172,-299.569793701172,-227.055160522461,-244.69450378418,-302.194549560547,-270.507345581055,28.6221955476585,-302.194549560547,-227.055160522461
169,-283.355194091797,-236.557205200195,-289.241394042969,-247.347503662109,-281.467834472656,-299.624938964844,-299.624938964844,-227.034713745117,-254.976028442383,-305.857696533203,-272.508744812012,28.5997392233983,-305.857696533203,-227.034713745117
170,-287.116058349609,-238.884552001953,-290.377746582031,-246.049896240234,-279.755493164062,-300.745056152344,-300.745056152344,-227.070434570312,-250.166778564453,-305.779724121094,-272.669079589844,29.2136388353352,-305.779724121094,-227.070434570312
171,-288.222137451172,-238.88037109375,-290.317810058594,-243.654281616211,-278.594665527344,-299.512298583984,-299.512298583984,-229.366622924805,-249.1142578125,-305.694976806641,-272.286972045898,28.9296507013741,-305.694976806641,-229.366622924805
172,-289.391571044922,-238.911712646484,-285.059753417969,-249.832427978516,-277.320465087891,-295.609130859375,-295.609130859375,-228.198669433594,-247.824203491211,-303.218353271484,-271.097541809082,27.2270624155627,-303.218353271484,-228.198669433594
173,-290.494842529297,-240.090896606445,-287.311126708984,-251.085357666016,-278.609741210937,-291.888427734375,-291.888427734375,-228.115341186523,-250.236846923828,-303.099182128906,-271.282019042969,26.3067228680765,-303.099182128906,-228.115341186523
174,-289.26806640625,-241.367126464844,-289.653381347656,-252.234039306641,-279.799468994141,-292.802032470703,-292.802032470703,-227.055633544922,-247.697647094727,-296.447601318359,-270.912702941895,25.9521749336058,-296.447601318359,-227.055633544922
175,-293.147918701172,-241.548309326172,-288.29833984375,-257.361785888672,-277.415313720703,-289.064788818359,-289.064788818359,-227.07975769043,-247.262893676758,-291.566925048828,-270.18108215332,24.5983859334443,-293.147918701172,-227.07975769043
176,-291.999786376953,-241.516372680664,-287.003723144531,-256.175537109375,-277.472900390625,-291.453979492187,-291.453979492187,-224.703170776367,-246.011291503906,-288.138427734375,-269.592916870117,25.1805634483633,-291.999786376953,-224.703170776367
177,-290.906341552734,-241.642715454102,-289.291717529297,-259.908355712891,-282.659423828125,-288.880432128906,-288.880432128906,-225.892913818359,-242.410995483398,-283.051483154297,-269.352481079102,24.6332237855984,-290.906341552734,-225.892913818359
178,-288.3955078125,-242.838470458984,-290.448974609375,-261.222595214844,-279.324554443359,-292.879974365234,-292.879974365234,-225.880523681641,-244.750198364258,-280.544372558594,-269.916514587402,24.4959754727705,-292.879974365234,-225.880523681641
179,-289.6279296875,-242.917007446289,-288.995056152344,-263.643890380859,-280.540618896484,-289.391204833984,-289.391204833984,-225.714309692383,-240.998001098633,-279.259216308594,-269.047843933105,24.1801205652269,-289.6279296875,-225.714309692383
180,-292.859344482422,-241.800079345703,-291.378540039062,-264.772796630859,-280.581481933594,-291.566253662109,-291.566253662109,-231.890274047852,-244.947479248047,-277.859100341797,-270.922160339355,23.5172910565095,-292.859344482422,-231.890274047852
181,-290.478240966797,-241.910171508789,-288.911590576172,-264.718383789062,-279.374725341797,-291.591400146484,-291.591400146484,-231.853393554687,-251.387008666992,-276.822662353516,-270.863897705078,22.2483350195606,-291.591400146484,-231.853393554687
182,-295.190216064453,-241.861953735352,-283.731292724609,-264.666961669922,-277.037017822266,-289.207702636719,-289.207702636719,-231.913238525391,-246.474304199219,-275.607849121094,-269.489823913574,22.2700161392559,-295.190216064453,-231.913238525391
183,-293.963897705078,-241.724960327148,-282.77978515625,-260.465087890625,-274.524597167969,-290.213226318359,-290.213226318359,-233.095306396484,-247.744750976562,-271.921173095703,-268.664601135254,21.8802682775285,-293.963897705078,-233.095306396484
184,-295.267791748047,-241.740356445312,-286.277618408203,-259.072692871094,-274.923431396484,-292.602081298828,-292.602081298828,-235.604232788086,-251.308624267578,-274.364990234375,-270.376390075684,22.1546502876408,-295.267791748047,-235.604232788086
185,-295.241455078125,-242.949630737305,-290.133911132812,-258.976501464844,-276.111358642578,-294.722503662109,-294.722503662109,-235.726425170898,-251.340087890625,-274.327484130859,-271.425186157227,22.795672890663,-295.241455078125,-235.726425170898
186,-287.770416259766,-244.191314697266,-287.536865234375,-260.060424804688,-273.597412109375,-293.545837402344,-293.545837402344,-239.574325561523,-252.539367675781,-275.21875,-270.758055114746,20.4451875414431,-293.545837402344,-239.574325561523
187,-285.535095214844,-245.414245605469,-286.2265625,-258.784484863281,-271.216918945312,-289.708923339844,-289.708923339844,-239.576721191406,-251.306488037109,-274.055908203125,-269.153427124023,19.1414577436369,-289.708923339844,-239.576721191406
188,-284.364288330078,-243.062789916992,-283.763000488281,-260.074798583984,-264.165832519531,-289.219451904297,-289.219451904297,-242.17626953125,-252.494369506836,-274.075073242187,-268.261532592773,18.4381206980963,-289.219451904297,-242.17626953125
189,-283.070129394531,-244.275726318359,-281.085174560547,-260.067993164062,-262.933410644531,-288.048797607422,-288.048797607422,-244.51774597168,-253.809982299805,-274.081512451172,-267.993927001953,17.138081921659,-288.048797607422,-244.275726318359
190,-280.625610351562,-240.667953491211,-280.931457519531,-262.466033935547,-260.537536621094,-284.440582275391,-284.440582275391,-245.738510131836,-251.133316040039,-271.55029296875,-266.253187561035,16.5419266311383,-284.440582275391,-240.667953491211
191,-281.878723144531,-240.629333496094,-278.559631347656,-260.138031005859,-266.009979248047,-283.780822753906,-283.780822753906,-245.738967895508,-252.319244384766,-266.400543212891,-265.923609924316,16.0485429570525,-283.780822753906,-240.629333496094
192,-281.823211669922,-235.827301025391,-276.117370605469,-254.038177490234,-268.260681152344,-282.568695068359,-282.568695068359,-248.133651733398,-252.3017578125,-264.981628417969,-264.662117004395,16.5003440350897,-282.568695068359,-235.827301025391
193,-276.718627929687,-235.840408325195,-277.232849121094,-253.95930480957,-267.017364501953,-286.193481445313,-286.193481445313,-249.252258300781,-252.205505371094,-266.250305175781,-265.086358642578,16.9139120663635,-286.193481445313,-235.840408325195
194,-279.266082763672,-238.400085449219,-272.100524902344,-254.134475708008,-265.759033203125,-286.141815185547,-286.141815185547,-247.733795166016,-250.938171386719,-266.180816650391,-264.679661560059,16.5673959858236,-286.141815185547,-238.400085449219
195,-277.670654296875,-242.033004760742,-272.016387939453,-255.320785522461,-266.900207519531,-288.273529052734,-288.273529052734,-246.487274169922,-249.606353759766,-263.703674316406,-265.028540039062,16.6640931952277,-288.273529052734,-242.033004760742
196,-280.144714355469,-243.138931274414,-275.600891113281,-255.320434570312,-264.380767822266,-287.000915527344,-287.000915527344,-247.763641357422,-247.0712890625,-261.202514648437,-264.862501525879,16.7151566830056,-287.000915527344,-243.138931274414
197,-280.104583740234,-243.04231262207,-279.239288330078,-259.264862060547,-261.943145751953,-286.961303710937,-286.961303710937,-250.126480102539,-246.944412231445,-262.276580810547,-265.686427307129,16.5657301377006,-286.961303710937,-243.04231262207
198,-279.992401123047,-241.853744506836,-285.070739746094,-268.130065917969,-255.659225463867,-286.925598144531,-286.925598144531,-251.374938964844,-248.301086425781,-257.270263671875,-266.150366210937,17.4256462357509,-286.925598144531,-241.853744506836
199,-282.319976806641,-243.722503662109,-280.638793945312,-271.570495605469,-252.065994262695,-284.795654296875,-284.795654296875,-254.657608032227,-251.912521362305,-257.295623779297,-266.37748260498,16.0212050331894,-284.795654296875,-243.722503662109
200,-284.742767333984,-241.299133300781,-276.530731201172,-271.344879150391,-249.642318725586,-291.041778564453,-291.041778564453,-258.165588378906,-252.938919067383,-255.909820556641,-267.265771484375,18.075161124468,-291.041778564453,-241.299133300781
201,-284.654876708984,-243.450286865234,-275.335815429687,-273.708282470703,-249.588226318359,-289.802795410156,-289.802795410156,-258.161499023437,-252.751251220703,-257.102294921875,-267.43581237793,17.3239927894284,-289.802795410156,-243.450286865234
202,-285.665954589844,-245.63981628418,-275.248077392578,-273.708221435547,-247.155471801758,-286.117553710937,-286.117553710937,-262.648742675781,-255.319305419922,-258.122894287109,-267.574359130859,15.8932184409942,-286.117553710937,-245.63981628418
203,-285.699584960937,-240.97900390625,-271.556854248047,-273.769073486328,-244.783248901367,-277.052734375,-277.052734375,-266.055328369141,-255.333251953125,-256.775085449219,-264.905690002441,14.8576351734356,-285.699584960937,-240.97900390625
204,-286.903442382813,-239.725051879883,-269.701324462891,-274.994171142578,-244.811340332031,-272.320434570313,-272.320434570313,-267.306671142578,-252.821762084961,-257.883209228516,-263.878784179687,14.7084135983194,-286.903442382813,-239.725051879883
205,-279.121948242187,-239.689117431641,-272.095458984375,-276.255401611328,-243.358215332031,-274.554046630859,-274.554046630859,-269.827056884766,-250.446792602539,,-264.433564927843,15.4119878071547,-279.121948242187,-239.689117431641
