Step,Value,Min,Max,Error
97,-947.7483520507812,-1229.3067626953125,-836.79443359375,80.06377410888672
98,-941.3997192382812,-1229.3109130859375,-829.5865478515625,81.44002532958984
99,-935.5783081054688,-1230.6829833984375,-822.4747314453125,82.46505737304688
100,-929.4202270507812,-1232.0887451171875,-815.5181274414062,83.92269134521484
101,-920.586669921875,-1232.39892578125,-808.036376953125,86.43606567382812
102,-913.6666259765624,-1234.7784423828125,-798.4640502929688,89.55474853515625
103,-903.9793090820312,-1230.6182861328125,-789.730224609375,90.52499389648438
104,-894.74658203125,-1235.9326171875,-781.4306640625,93.10364532470705
105,-886.1492919921875,-1240.7574462890625,-777.5369873046875,95.53624725341795
106,-877.9113159179688,-1241.75927734375,-771.541015625,97.29806518554688
107,-868.3251342773438,-1239.2877197265625,-763.946044921875,98.1452178955078
108,-859.81103515625,-1237.1331787109375,-754.611083984375,100.31549072265624
109,-851.4607543945312,-1236.99462890625,-743.1585083007812,102.52350616455078
110,-842.1243286132812,-1234.86279296875,-732.788330078125,104.10281372070312
111,-831.44775390625,-1230.4600830078125,-718.9153442382812,105.22962188720705
112,-820.2424926757812,-1229.5213623046875,-705.1815185546875,107.72681427001952
113,-810.00390625,-1221.7435302734375,-692.854248046875,108.64990997314452
114,-797.0350341796875,-1207.5211181640625,-676.9205322265625,108.05412292480469
115,-783.817626953125,-1198.7020263671875,-664.5650634765625,109.07072448730469
116,-770.2137451171875,-1183.5667724609375,-651.8523559570312,108.68535614013672
117,-755.9375,-1171.30078125,-638.5595092773438,109.74894714355469
118,-742.2606201171875,-1157.9034423828125,-623.19287109375,110.1634750366211
119,-727.4773559570312,-1143.1463623046875,-608.690673828125,110.33043670654295
120,-713.0274047851562,-1129.1494140625,-596.0184326171875,110.61817932128906
121,-699.281005859375,-1113.89892578125,-582.035888671875,110.24118041992188
122,-686.2254638671875,-1100.0462646484377,-570.7625122070312,110.1230697631836
123,-673.5059204101562,-1087.1829833984377,-556.767333984375,110.10352325439452
124,-660.618408203125,-1074.6005859375,-544.409423828125,110.33287048339844
125,-647.9032592773438,-1061.162841796875,-530.7061157226561,109.96820831298828
126,-636.0825805664062,-1049.4931640625,-519.77685546875,109.5234603881836
127,-623.8604125976562,-1038.0291748046877,-505.0555419921875,109.50812530517578
128,-611.833251953125,-1027.007080078125,-493.16778564453125,109.74029541015624
129,-598.9010620117188,-1013.275634765625,-479.3165588378906,110.3549346923828
130,-586.4728393554688,-1000.9938354492188,-465.3528137207031,110.42393493652344
