Step,Value
1,1
42,0.986932456493378
167,0.95001631975174
229,0.932500958442688
234,0.93110579252243
273,0.920317232608795
474,0.866956055164337
536,0.851374387741089
579,0.840793251991272
586,0.839089035987854
634,0.827551662921906
647,0.824453413486481
714,0.808887243270874
808,0.787653028964996
1014,0.743725895881653
1333,0.682274878025055
1337,0.681557297706604
1385,0.672961711883545
1392,0.671707570552826
1436,0.663957595825195
1691,0.621269166469574
1734,0.614458203315735
1737,0.613977909088135
1877,0.592534363269806
1917,0.586658120155335
2036,0.569609940052033
2199,0.547266721725464
2307,0.533249497413635
2389,0.522923052310944
2485,0.511115849018097
2486,0.51099967956543
2498,0.509542226791382
2685,0.487889647483826
3038,0.450983494520187
3230,0.432600229978561
3246,0.431114435195923
3305,0.425794094800949
3618,0.399248450994492
3620,0.399084001779556
3670,0.395157158374786
3741,0.38976177573204
3814,0.384164243936539
3821,0.383643537759781
3956,0.374077677726746
4317,0.350048363208771
4400,0.344940006732941
4492,0.3392114341259
4509,0.338146924972534
4676,0.328956305980682
4788,0.323302507400513
4971,0.314742863178253
5134,0.308450400829315
5345,0.300846785306931
5359,0.300328224897385
5723,0.289300888776779
5864,0.285566836595535
5907,0.284414440393448
5990,0.28192600607872
6200,0.278241366147995
6219,0.277815759181976
6289,0.277130991220474
6574,0.276270359754562
6699,0.276585280895233
6711,0.276617974042892
6854,0.277775347232819
6966,0.278618544340134
7155,0.280850470066071
7382,0.287964582443237
7460,0.290063709020615
7463,0.290090531110764
7511,0.291264116764069
7798,0.298453509807587
7833,0.298811733722687
7991,0.303114026784897
8066,0.304468929767609
8180,0.307238519191742
8221,0.308196663856506
8363,0.311696141958237
8498,0.316469550132751
8508,0.316688299179077
8601,0.318869560956955
8878,0.32950496673584
8935,0.332268565893173
8993,0.334943115711212
9260,0.344392091035843
9468,0.351502925157547
9554,0.35356792807579
9567,0.353998184204102
9698,0.356511682271957
9907,0.362200438976288
10276,0.369531035423279
10283,0.369582623243332
10399,0.37120994925499
10479,0.372460663318634
10522,0.373641192913055
10607,0.375525295734406
10780,0.380283027887344
10902,0.381935834884644
10905,0.381882756948471
10966,0.38267782330513
10974,0.382763892412186
11020,0.384096533060074
11102,0.384967476129532
11419,0.390395253896713
11532,0.392469793558121
11566,0.392659574747086
11685,0.392442613840103
11759,0.393397986888885
11969,0.397764056921005
11974,0.397692978382111
12164,0.399625480175018
12290,0.40191513299942
12671,0.41072341799736
12877,0.412706136703491
13034,0.416517943143845
13061,0.416708707809448
13546,0.419656336307526
13597,0.421537548303604
13620,0.422303438186646
13810,0.426956743001938
14221,0.431416541337967
14294,0.431950688362122
14338,0.432321459054947
14447,0.43448880314827
14638,0.438817411661148
14668,0.439514517784119
14779,0.441828101873398
14873,0.443470746278763
15473,0.449218779802322
15507,0.449981361627579
15740,0.45327228307724
15764,0.45436704158783
16116,0.458048671483994
16249,0.460444241762161
16321,0.460580468177795
16809,0.46034848690033
