Wall time,Step,Value,Min,Max,Error
1555199509.43441,24,21.8653564453125,-59.5073699951172,93.4527435302734,60.6171722412109
1555199514.13601,25,31.327564239502,-67.1149978637695,93.7588043212891,61.2610626220703
1555199518.94721,26,26.2951774597168,-54.2456703186035,94.6203079223633,60.0401000976563
1555199523.85319,27,16.6398162841797,-64.1123733520508,94.4660949707031,61.5745277404785
1555199528.22159,28,44.6981887817383,-62.0797653198242,93.6928863525391,56.4959487915039
1555199533.36495,29,20.5100955963135,-73.8412551879883,92.7687377929687,61.0438499450684
1555199565.17176,30,16.3457355499268,-70.8872833251953,94.6797409057617,61.1322021484375
1555199569.60613,31,40.5567016601563,-50.6252403259277,94.3227844238281,54.7611694335938
1555199573.19865,32,54.8811798095703,-59.8116493225098,93.0175857543945,56.1233177185059
1555199577.48611,33,34.8326454162598,-55.9051780700684,93.1425018310547,60.5885810852051
1555199581.28335,34,49.2047348022461,-50.1752395629883,94.0244216918945,56.7102813720703
1555199584.55178,35,76.2020492553711,-43.0173072814941,94.285400390625,29.2418537139893
1555199588.54039,36,53.0629730224609,-43.7725410461426,91.9475936889648,50.798957824707
1555199592.40468,37,60.0948829650879,-37.2734489440918,93.2733154296875,46.8978042602539
1555199595.63376,38,68.8255233764648,-41.0859298706055,94.4039840698242,43.7112312316895
1555199599.28425,39,69.6142807006836,-47.649772644043,92.6965713500977,38.705940246582
1555199627.54385,40,53.2755279541016,-75.6692352294922,94.870735168457,58.8947715759277
1555199631.67092,41,45.1682205200195,-81.815803527832,93.2394104003906,59.7774963378906
1555199635.20996,42,50.3589363098145,-46.8541564941406,94.8710632324219,54.0873756408691
1555199638.7314,43,59.1242523193359,-77.2540588378906,94.7329025268555,52.5472755432129
1555199642.33381,44,57.9272384643555,-76.6120452880859,94.9763641357422,56.3015632629395
1555199645.91582,45,57.5434494018555,-69.7675857543945,93.3146438598633,53.1635093688965
1555199649.19398,46,71.9424285888672,-24.9260787963867,93.9809341430664,33.7957344055176
1555199652.87656,47,58.276123046875,-78.2186584472656,92.5286254882812,51.0908088684082
1555199656.4482,48,65.4793167114258,-35.7441139221191,94.6119842529297,40.6932029724121
1555199660.29891,49,52.2173347473145,-72.8710708618164,95.8038482666016,56.9634552001953
1555199685.45767,50,64.1457977294922,-70.9045867919922,95.1935424804688,47.5989418029785
1555199688.90465,51,67.881591796875,-75.6058044433594,95.5197219848633,41.4582176208496
1555199691.9282,52,71.1142425537109,-75.5563812255859,94.7986526489258,43.8209381103516
1555199694.52962,53,84.0843048095703,44.5413093566895,93.9158554077148,10.7715625762939
1555199697.11986,54,72.2542037963867,-71.3852310180664,93.8614044189453,47.5190010070801
1555199699.94415,55,78.1814422607422,-30.4139175415039,94.5418395996094,26.5183048248291
1555199702.53962,56,77.3448867797852,-20.6757335662842,94.8705139160156,27.0234470367432
1555199705.23574,57,71.8201446533203,-68.1923294067383,94.9356918334961,40.9741096496582
1555199707.70434,58,77.9467697143555,-24.7092094421387,93.8905410766602,26.9468669891357
1555199711.31487,59,51.4223861694336,-73.6023788452148,95.0416793823242,60.5606498718262
1555199733.17263,60,65.806510925293,-72.1448593139648,95.3405838012695,45.2881202697754
1555199736.62743,61,59.5540161132813,-64.3642044067383,94.4755935668945,47.3669929504395
1555199739.04315,62,78.2548370361328,-70.7551956176758,93.2106094360352,34.6016998291016
1555199741.0416,63,85.5510635375977,52.1515502929688,94.873176574707,10.3729600906372
1555199743.44055,64,71.0905380249023,-71.3898010253906,93.6750564575195,43.4381294250488
1555199745.48975,65,84.8175354003906,66.8942489624024,94.7571640014649,8.36822700500488
1555199747.91469,66,76.8122787475586,-40.9436111450195,95.8330535888672,29.2914409637451
1555199750.24456,67,77.2639541625977,-55.2677726745606,93.5086822509766,32.5037155151367
1555199752.42346,68,83.3180541992187,58.7981872558594,94.5478744506836,9.82457256317139
1555199754.9915,69,68.6109085083008,-75.4870452880859,93.950439453125,46.1319198608399
1555199773.67941,70,79.0995025634766,35.3155670166016,94.0542984008789,15.6835021972656
1555199776.19199,71,74.4669723510742,-38.7619094848633,94.7632827758789,30.828929901123
1555199778.23468,72,77.9042816162109,-65.1591567993164,95.8782119750977,33.8863334655762
1555199780.74089,73,70.483024597168,-72.0455627441406,95.7004776000977,45.4767532348633
1555199783.07115,74,74.8334884643555,-78.9239120483398,92.9928436279297,37.1847686767578
1555199785.32363,75,80.9381637573242,26.8323307037353,95.7201385498047,18.0151996612549
1555199787.89851,76,68.1537780761719,-72.3672485351563,94.3940505981445,43.9515380859375
1555199790.06524,77,70.9800796508789,-74.4008255004883,94.8466567993164,48.5769119262695
1555199791.98128,78,84.1363754272461,61.2754211425781,94.5871353149414,9.57834148406982
1555199794.51788,79,71.0233001708984,-74.4358291625977,95.9610137939453,38.5118751525879
1555199809.22376,80,67.3982162475586,-70.2565231323242,95.8345794677734,48.227180480957
1555199811.68387,81,62.843376159668,-70.1252365112305,93.8830108642578,56.036304473877
1555199814.04873,82,68.113151550293,-75.6688461303711,95.5727615356445,49.401237487793
1555199816.42571,83,66.6839981079102,-77.6076431274414,95.3765335083008,50.3499183654785
1555199818.33059,84,71.2565307617188,-79.7783584594727,94.7524261474609,50.2040023803711
1555199820.24721,85,79.1075668334961,-76.4303894042969,94.4551849365234,36.0606155395508
1555199822.66721,86,55.9936065673828,-79.9594573974609,95.1594543457031,65.5494918823242
1555199825.22937,87,66.0182266235352,-76.1912994384766,94.0127716064453,48.7661323547363
1555199827.52298,88,61.7758483886719,-80.4681777954102,94.5976638793945,59.4495162963867
1555199830.18288,89,57.9953765869141,-75.5442047119141,94.8011932373047,56.6336326599121
1555199844.87673,90,59.7038116455078,-81.5422515869141,93.5876770019531,59.5979270935059
1555199847.34865,91,65.1360931396484,-83.2088165283203,94.3248138427734,50.4729537963867
1555199849.76127,92,65.8114852905274,-79.1851425170898,94.3378219604492,49.5616493225098
1555199851.97145,93,71.9004211425781,-78.1472320556641,94.5149688720703,38.782657623291
1555199854.36008,94,69.8691940307617,-77.2037582397461,95.5597763061524,39.0909767150879
1555199857.0131,95,57.2251739501953,-80.3735733032227,94.5701217651367,58.2074699401855
1555199859.41636,96,68.7702713012695,-83.8214492797852,93.2486877441406,40.0992736816406
1555199861.85057,97,48.956356048584,-78.3982543945313,93.1867294311524,70.3852081298828
1555199864.22266,98,59.2860412597656,-79.8393478393555,95.1998901367188,58.2854156494141
1555199866.6705,99,64.4340972900391,-79.0726623535156,95.1477584838867,49.9916877746582
1555199880.37825,100,50.7142105102539,-80.3974914550781,94.9175567626953,65.7631759643555
1555199883.18928,101,45.4906005859375,-81.9523773193359,95.2333068847656,70.4631195068359
1555199885.64382,102,63.2445259094238,-80.9433212280274,94.1684799194336,50.7435111999512
1555199887.70941,103,74.1370162963867,-75.5033493041992,95.013801574707,37.7301177978516
1555199889.9954,104,59.7360076904297,-85.0759735107422,93.1643600463867,60.6995849609375
1555199892.42529,105,63.5058288574219,-82.3455657958984,94.6721801757812,48.9388046264648
1555199894.93373,106,57.350025177002,-82.5792999267578,93.3005523681641,58.5046463012695
1555199897.19102,107,61.0695457458496,-79.2371368408203,95.193473815918,59.2958068847656
1555199899.62515,108,62.3919868469238,-84.2700958251953,93.7439270019531,52.4620590209961
1555199902.57767,109,43.2533531188965,-82.427978515625,94.3506698608399,69.4419479370117
1555199916.2544,110,69.1232147216797,-78.6689682006836,93.8544311523438,38.4485321044922
1555199918.61163,111,53.4227561950684,-84.890266418457,94.5713729858398,66.7722549438477
1555199920.89152,112,65.3062133789063,-76.9589309692383,95.2034378051758,49.9149703979492
1555199923.52524,113,50.7792930603027,-82.9211196899414,95.5510330200195,65.9590377807617
1555199926.1869,114,50.7697067260742,-84.4404602050781,94.5057525634766,66.4440307617187
1555199928.8652,115,49.925350189209,-83.4644088745117,95.274040222168,67.1945114135742
1555199931.17267,116,54.0131301879883,-81.6019515991211,93.451416015625,66.8577728271484
1555199933.82055,117,50.1950950622559,-82.7290802001953,94.4335403442383,66.7120666503906
1555199936.10927,118,60.7571182250977,-83.5527877807617,94.2076873779297,59.1196403503418
1555199938.64871,119,52.0840148925781,-86.5689010620117,94.2894592285156,66.1954956054688
1555199951.7468,120,51.5742378234863,-84.1644439697266,93.824577331543,65.2159652709961
1555199953.74274,121,67.8529586791992,-84.769645690918,94.6145095825195,51.5940971374512
1555199955.64734,122,79.8866271972656,41.3995780944824,95.6855773925781,16.8744926452637
1555199957.74512,123,66.8934860229492,-86.0752182006836,95.0037307739258,52.1880493164062
1555199959.53307,124,75.2662506103516,-83.6325302124024,94.3848342895508,38.8062782287598
1555199961.56369,125,62.7914505004883,-85.6162033081055,94.8669052124023,60.8186073303223
1555199963.29036,126,71.6555480957031,-79.5122222900391,94.404670715332,50.2417678833008
1555199965.12804,127,75.4951858520508,-80.9462356567383,94.7212753295898,39.102294921875
1555199966.94483,128,71.4574279785156,-80.277587890625,93.8896026611328,49.5826301574707
1555199968.53954,129,77.6173553466797,-83.4514083862305,95.2797546386719,39.2191505432129
1555199975.87463,130,79.6470947265625,-78.4704437255859,94.3206558227539,37.6372718811035
1555199977.3489,131,80.0637588500977,-82.3541870117188,94.6123657226562,38.5025939941406
1555199978.70395,132,81.0267791748047,-79.7258758544922,95.4058990478516,37.733325958252
1555199980.1067,133,79.7291412353516,-83.7001342773437,95.3541641235352,38.410026550293
1555199981.76801,134,72.1196746826172,-83.2635726928711,95.2453460693359,51.231819152832
1555199983.14673,135,80.7718200683594,-81.0738830566406,94.0424118041992,37.8726654052734
1555199984.3446,136,88.3413314819336,64.5862655639648,94.8411712646484,6.72754001617432
1555199985.90417,137,78.6725692749023,-78.0061187744141,94.4603576660156,38.4224052429199
1555199986.97412,138,88.6585693359375,40.257080078125,95.0205001831055,11.4385433197021
1555199988.17418,139,82.898551940918,-72.3239974975586,94.3723754882813,35.7176628112793
1555199993.87256,140,89.4839172363281,60.644775390625,95.71630859375,7.32783079147339
1555199994.84363,141,90.3704833984375,66.1010589599609,95.1587753295899,6.22893714904785
1555199995.98229,142,82.7758941650391,-76.4041366577149,95.6243896484375,36.5967063903809
1555199997.12194,143,88.8183746337891,52.899772644043,94.6815719604492,8.96202945709229
1555199998.29956,144,82.9291839599609,-79.6086654663086,95.1739654541016,37.3771438598633
1555199999.28753,145,90.0503234863281,74.9423599243164,94.5077514648438,5.07674264907837
1555200000.43916,146,87.768180847168,26.3091201782227,94.8450088500977,14.5524682998657
1555200001.63633,147,87.4541473388672,32.7026710510254,94.5269470214844,13.4244508743286
1555200002.57423,148,90.429931640625,64.8481216430664,95.0561599731445,6.27177476882935
1555200003.77912,149,86.8633193969727,36.8311958312988,94.0991668701172,12.5328426361084
1555200009.02341,150,90.0292205810547,61.7685623168945,95.2813034057617,6.80409049987793
1555200010.17661,151,82.6454925537109,-78.9909362792969,94.6178741455078,37.2233619689941
1555200011.1848,152,89.1346054077149,62.207893371582,94.331298828125,7.49708700180054
1555200012.30579,153,88.1614761352539,44.2633361816406,94.4689025878906,10.6274309158325
1555200013.44242,154,82.8972473144531,-76.0863952636719,95.1776275634766,36.5580902099609
1555200014.35469,155,90.9038772583008,81.4245300292969,94.4375305175781,3.49470543861389
1555200015.21722,156,91.2601089477539,84.2904434204102,94.9647216796875,2.860276222229
1555200016.192,157,89.4444122314453,55.4718971252441,95.0598831176758,8.16227436065674
1555200017.10047,158,90.8967056274414,71.4925384521484,95.1378479003906,4.97604560852051
1555200018.276,159,88.110954284668,36.2678070068359,94.3767395019531,12.4145669937134
1555200023.22107,160,91.9004058837891,83.5838775634766,95.2503051757813,2.5712890625
1555200024.31972,161,88.380859375,26.7870597839355,95.2885131835938,14.400538444519
1555200025.49006,162,87.1608657836914,20.9003200531006,94.5841979980469,15.8150606155396
1555200026.43467,163,90.5337524414063,60.5632667541504,94.6548080444336,7.03791332244873
1555200027.54299,164,88.7591781616211,31.6634616851807,94.3926467895508,13.2290124893188
1555200028.67226,165,83.1132659912109,-76.2901153564453,94.2047500610352,36.6176414489746
1555200029.73753,166,83.5029525756836,-77.7579498291016,95.1620788574219,37.0511627197266
1555200030.64612,167,90.5500869750977,73.1954040527344,95.3673782348633,4.70678615570068
1555200031.53667,168,91.201416015625,75.5558471679688,94.5142974853516,4.05368709564209
1555200032.4631,169,90.0409698486328,56.9452743530273,95.1250762939453,7.78422594070435
1555200037.55408,170,88.8754653930664,48.412052154541,93.9051055908203,9.54051017761231
1555200038.46412,171,90.8764572143555,76.0045394897461,94.782341003418,4.19474172592163
1555200039.179,172,92.1794204711914,85.0796585083008,95.482551574707,2.32915711402893
1555200039.9149,173,92.4823989868164,88.7456817626953,94.6231307983399,1.55498778820038
1555200040.74553,174,91.3033447265625,79.9028167724609,94.1985244750977,3.13219499588013
1555200041.54696,175,91.692253112793,83.9336776733398,94.3451309204102,2.30836272239685
1555200042.33267,176,91.6965942382813,85.4245681762695,95.9524917602539,2.68561744689941
1555200043.1539,177,91.2685394287109,83.8127212524414,94.9599533081055,2.86766886711121
1555200043.9537,178,91.8292083740234,82.492546081543,94.9681396484375,2.6352972984314
1555200044.71383,179,92.3388519287109,84.6278381347656,94.8962173461914,2.34713101387024
1555200048.66523,180,91.7080764770508,87.9485244750977,94.8336639404297,2.0025794506073
1555200049.3768,181,92.8114852905273,89.8253021240234,95.2084426879883,1.34183061122894
1555200050.14804,182,91.7946014404297,85.1906127929687,94.7827911376953,2.46876239776611
1555200050.96954,183,91.2174911499023,77.6483764648438,94.5611267089844,3.84969830513
1555200051.76219,184,91.740608215332,82.9748229980469,95.0581130981445,2.60190582275391
1555200052.47907,185,91.9414138793945,87.0366287231445,94.5325393676758,1.95501136779785
1555200053.23299,186,92.2694320678711,86.6373748779297,95.3397445678711,1.99206566810608
1555200053.95854,187,92.3319320678711,87.6096954345703,95.3699569702149,1.72419250011444
1555200054.75175,188,91.7875595092773,86.3453979492187,95.062255859375,2.40396952629089
1555200055.41198,189,92.5527191162109,90.3364791870117,94.9538040161133,1.55126249790192
1555200059.08064,190,92.6789016723633,89.0871047973633,95.4236755371094,1.58516681194305
1555200059.77526,191,92.2693786621094,88.1391677856445,94.9678192138672,1.63599717617035
1555200060.48875,192,91.765007019043,85.1857757568359,94.5818023681641,2.10621643066406
1555200061.21913,193,91.7598495483398,81.3282241821289,95.2825164794922,2.92179393768311
1555200061.90488,194,92.2075958251953,88.7514190673828,94.35302734375,1.61754274368286
1555200062.61228,195,92.0858993530274,87.7662048339844,94.4103698730469,2.01321196556091
1555200063.31201,196,92.1009902954102,87.2029800415039,95.1637802124023,1.92278385162354
1555200063.9979,197,92.3234939575195,87.854850769043,94.5675888061524,1.57073676586151
1555200064.67987,198,92.4909210205078,89.4330673217774,94.7958984375,1.37555003166199
1555200065.35772,199,92.5277938842774,89.5398559570313,95.1763916015625,1.42352962493896
1555200069.09758,200,91.0835037231445,76.6442413330078,94.9367218017578,4.28753566741943
1555200069.80137,201,92.0685577392578,84.7663879394531,94.9772262573242,2.24297666549683
1555200070.50833,202,92.0402297973633,86.9811935424805,94.9270401000977,2.20100378990173
1555200071.18478,203,92.2338943481445,86.4368743896484,94.8384704589844,2.12011528015137
1555200071.86787,204,92.3615417480469,85.6998672485352,94.9189682006836,2.06905484199524
1555200072.523,205,92.5268936157227,87.7915267944336,95.1299209594727,1.76002562046051
1555200073.19272,206,92.3839797973633,89.4061813354492,94.7743759155273,1.4192932844162
1555200073.85944,207,92.3405456542969,87.5329513549805,94.5326385498047,1.91594588756561
1555200074.57437,208,92.2106781005859,88.5605087280274,94.4411392211914,1.688591837883
1555200075.23697,209,92.4967727661133,86.95068359375,94.4985580444336,1.79288518428803
1555200078.72989,210,92.3075408935547,87.2369537353516,94.9825973510742,1.99224030971527
1555200079.45952,211,92.0494995117187,86.6611404418945,94.375244140625,1.75218105316162
1555200080.13945,212,92.4631652832031,90.1612243652344,94.9006805419922,1.54310810565949
1555200080.7447,213,92.9086227416992,90.3111572265625,95.3593902587891,1.20963895320892
1555200081.38961,214,92.7230987548828,90.1706314086914,94.7375869750977,1.17147386074066
1555200082.04034,215,92.1817855834961,84.8325958251953,94.7695159912109,2.0825412273407
1555200082.73101,216,92.3033828735352,88.4777908325195,94.8408432006836,1.44213807582855
1555200083.36216,217,92.8699417114258,91.246826171875,94.6666030883789,1.08967268466949
1555200083.98707,218,92.5632858276367,90.6849670410156,94.485710144043,1.09020411968231
1555200084.61383,219,92.7067337036133,89.2087860107422,94.7224578857422,1.36602258682251
1555200088.1803,220,92.1817474365234,86.6116790771484,94.507568359375,2.03669738769531
1555200089.0049,221,91.1390533447266,86.5641555786133,95.2193069458008,2.44646906852722
1555200089.70876,222,92.2091522216797,87.7731704711914,94.3740463256836,2.01531767845154
1555200090.36506,223,92.4006118774414,88.1615982055664,95.4894943237305,1.81327342987061
1555200091.02214,224,92.5717926025391,89.8749542236328,94.9140014648438,1.29418003559113
1555200091.68084,225,92.3548202514649,87.1236801147461,94.3291549682617,1.74010789394379
1555200092.31436,226,92.7172546386719,88.0757369995117,95.2498550415039,1.61312878131866
1555200093.00498,227,92.109619140625,88.2306594848633,94.654052734375,1.54037463665009
1555200093.70974,228,92.2178192138672,87.7038040161133,94.7140426635742,1.57836604118347
1555200094.46946,229,91.7930068969727,85.9053649902344,94.5026016235352,2.45120573043823
1555200098.15946,230,92.3100891113281,89.2035827636719,95.0598068237305,1.49563503265381
1555200098.84805,231,92.5941848754883,88.7946548461914,94.6222686767578,1.53183317184448
1555200099.53257,232,92.2831268310547,85.93310546875,95.4716033935547,2.12584400177002
1555200100.15838,233,92.8943405151367,91.0074081420899,94.7095489501953,1.12779927253723
1555200100.77112,234,92.695182800293,90.9832382202148,94.5497894287109,1.08584928512573
1555200101.54167,235,91.2893142700195,83.389778137207,94.5391998291016,2.97340559959412
1555200102.33222,236,91.5657958984375,85.2354736328125,94.8198928833008,2.94969701766968
1555200103.03567,237,91.9183959960938,88.1088638305664,94.3079681396484,1.84328901767731
1555200103.77804,238,91.6063766479492,86.9505920410156,94.3496780395508,2.11887192726135
1555200104.48392,239,92.008903503418,86.8593063354492,94.3379516601562,2.23792481422424
1555200107.92856,240,92.544319152832,89.7217330932617,94.4850921630859,1.46619856357574
1555200108.62329,241,92.0554809570313,83.0908737182617,94.8067245483398,2.48416328430176
1555200109.37627,242,91.5030822753906,81.4718475341797,94.1357727050781,2.74821305274963
1555200110.03324,243,91.9818572998047,87.952392578125,94.39599609375,1.69520711898804
1555200110.6911,244,92.1497192382813,89.2263259887695,94.4369125366211,1.60857212543488
1555200111.31552,245,92.5898284912109,89.2148742675781,94.3168792724609,1.31214761734009
1555200111.93165,246,92.631591796875,87.7907791137695,94.5205841064453,1.46792829036713
1555200112.55302,247,92.7829895019531,90.7448806762695,94.2348175048828,1.04685699939728
1555200113.2768,248,91.6198120117187,82.0387802124023,93.978874206543,2.77303719520569
1555200113.95313,249,92.3796463012695,86.1403503417969,94.67578125,2.10329699516296
1555200117.383,250,92.1195983886719,89.4937896728516,94.3224639892578,1.41483151912689
1555200118.10775,251,91.8185272216797,84.7774124145508,94.6593246459961,2.53550243377686
1555200118.83376,252,91.7771606445313,81.7500305175781,94.2655410766602,2.63820958137512
1555200119.49139,253,92.5722045898437,88.7648010253906,94.4436874389649,1.40556275844574
1555200120.13699,254,92.8439865112305,88.9476165771484,94.6859359741211,1.48121678829193
1555200120.80572,255,92.2121658325195,86.8433685302734,94.5047760009766,1.81997156143188
1555200121.45092,256,92.3466720581055,87.974235534668,94.2914352416992,1.73201882839203
1555200122.13382,257,92.3737182617188,88.6542816162109,94.5346527099609,1.3972202539444
1555200122.78245,258,92.7343521118164,89.5163269042969,94.2358779907227,1.26455593109131
1555200123.42043,259,92.6797485351563,88.9167022705078,94.2332077026367,1.2348119020462
1555200126.83795,260,92.3564224243164,88.754638671875,94.5065307617188,1.54585373401642
1555200127.50998,261,92.0401611328125,86.0289764404297,94.3243789672852,2.00473690032959
1555200128.15844,262,92.8921356201172,90.812370300293,94.2622833251953,1.05837619304657
1555200128.84365,263,91.7812576293945,84.3273315429687,94.1287460327149,2.4069607257843
1555200129.4601,264,92.6210098266602,90.1092224121094,94.6912841796875,1.21215415000916
1555200130.09065,265,92.5811386108398,88.8506164550781,94.4423751831055,1.41978824138641
1555200130.74142,266,92.0755081176758,86.7601089477539,94.1925430297852,1.84464991092682
1555200131.50774,267,92.1347427368164,86.6479110717773,94.4893798828125,1.96319782733917
1555200132.15814,268,92.0094223022461,85.9930114746094,94.4250640869141,2.05724167823791
1555200132.83192,269,92.0545883178711,87.9472579956055,94.810188293457,1.91086900234222
1555200137.49773,270,92.0222091674805,87.1958389282227,94.1403427124024,1.74690067768097
1555200138.2954,271,91.8086166381836,85.9345092773438,94.4286651611328,2.21518039703369
1555200139.06989,272,91.3703994750977,85.3072967529297,94.2478713989258,2.18190217018127
1555200139.73535,273,92.3588790893555,88.5669174194336,94.3822402954102,1.40416157245636
1555200140.42143,274,92.2263412475586,87.2630233764648,94.3287811279297,1.88581931591034
1555200141.24453,275,91.8542938232422,85.9818649291992,94.3495407104492,2.16575193405151
1555200141.93018,276,92.6865692138672,87.2374420166016,94.3016204833984,1.51526141166687
1555200142.66223,277,92.3221206665039,87.4122161865234,94.2150421142578,1.6269234418869
1555200143.33145,278,92.5572891235352,89.6825332641602,94.5452423095703,1.35848093032837
1555200144.04026,279,92.5044021606445,88.7446594238281,94.49658203125,1.40016949176788
1555200148.12137,280,91.8675765991211,84.8924255371094,94.0478210449219,2.51952242851257
1555200148.81389,281,92.2337493896484,86.0267028808594,94.4197082519531,2.06777620315552
1555200149.51274,282,92.4676284790039,87.006591796875,95.1056060791016,1.99836421012878
1555200150.29528,283,92.0048828125,88.1787338256836,94.3822860717773,1.77452778816223
1555200151.18052,284,92.2714767456055,87.2507400512695,94.4156494140625,1.83382821083069
1555200152.11529,285,87.1905212402344,-4.10347700119019,94.5785827636719,21.0288963317871
1555200152.73587,286,92.8237915039063,90.9140548706055,94.3320770263672,1.11225318908691
1555200153.37597,287,92.1555252075195,86.3737564086914,95.1104736328125,2.2416090965271
1555200154.18586,288,91.8270111083984,85.796875,94.3373870849609,2.56779026985168
1555200154.94039,289,91.87548828125,86.6212615966797,94.5461959838867,2.17906641960144
1555200159.06574,290,91.9982757568359,82.6771621704102,94.5350646972656,2.46320986747742
1555200159.74664,291,92.3664855957031,89.0963516235352,94.4150390625,1.50434899330139
1555200160.36883,292,92.4832382202149,87.7215118408203,95.2194519042969,1.88435173034668
1555200160.99912,293,92.5834732055664,90.1147918701172,94.2623138427734,1.19660317897797
1555200161.7048,294,92.0749359130859,85.6528701782227,94.7795867919922,2.43047404289246
1555200162.52086,295,92.0778198242187,87.7300262451172,94.3582305908203,1.98186540603638
1555200163.1865,296,92.2476119995117,86.8945770263672,94.4545364379883,2.00327062606812
1555200163.83419,297,92.6803512573242,88.4940338134766,94.4513320922852,1.30948948860168
1555200164.48253,298,92.7847290039063,90.1417465209961,94.3081512451172,1.14967370033264
1555200165.19664,299,91.9189758300781,87.4999694824219,94.3819580078125,2.05865120887756
1555200168.87911,300,92.2483367919922,86.6888046264648,94.2182464599609,2.02140974998474
